报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),19416,11895,4380,23122,15481,9383,3525,16938,6802,11820,7683,4871,
营业收入(万元),19416,11895,4380,23122,15481,9383,3525,16938,6802,11820,7683,4871,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),10729,6635,2894,12599,8465,5095,2131,9800,4084,7802,5318,3592,
营业成本(万元),3822,2232,780,4465,3092,1819,609,3146,1388,2190,1463,1031,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),142,82,41,151,78,46,22,112,45,101,72,34,
销售费用(万元),4423,2816,1288,4553,3093,1889,859,3716,1601,2666,1962,1344,
管理费用(万元),2622,1602,794,3361,2160,1307,633,2707,983,2680,1783,1178,
财务费用(万元),-348,-137,3,30,25,17,8,58,35,79,13,-15,
资产减值损失(万元),69,41,-12,38,17,17,--,60,32,86,24,21,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),87,42,15,67,42,36,6,105,42,44,38,68,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8774,5301,1502,10590,7059,4325,1400,7244,2761,4063,2403,1348,
营业外收入(万元),184,142,1,716,138,129,8,478,160,196,200,239,
营业外支出(万元),4,3,1,6,5,5,5,24,22,29,5,--,
非流动资产处置损失(万元),--,3,--,6,--,5,--,3,1,19,5,--,
利润总额(万元),8953,5440,1502,11301,7192,4449,1403,7698,2898,4230,2597,1587,
所得税费用(万元),1216,727,235,1524,985,529,217,1121,368,630,340,225,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7737,4714,1267,9777,6208,3920,1186,6578,2531,3600,2258,1362,
归属于母公司所有者的净利润(万元),7737,4714,1267,9777,6208,3920,1186,6578,2531,3600,2258,1362,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,1.45,0.94,0.28,2.17,1.38,0.87,0.26,1.46,0.56,0.8,--,--,
稀释每股收益,1.45,0.94,0.28,2.17,1.38,0.87,0.26,1.46,0.56,0.8,--,--,
