报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),31036,17039,9674,4260,27316,16624,8823,4480,27764,20799,12948,3845,20304,13519,9353,3965,16139,7709,3925,1951,23352,13733,8106,3546,35373,22344,13701,4360,35758,19726,10654,3789,29513,17123,12388,4021,34617,21020,12148,4281,33549,21687,12679,7557,34518,19818,11836,3128,25713,18133,13687,5227,
营业收入(万元),31036,17039,9674,4260,27316,16624,8823,4480,27764,20799,12948,3845,20304,13519,9353,3965,16139,7709,3925,1951,23352,13733,8106,3546,35373,22344,13701,4360,35758,19726,10654,3789,29513,17123,12388,4021,34617,21020,12148,4281,33549,21687,12679,7557,34518,19818,11836,3128,25713,18133,13687,5227,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,--,--,0,0,0,
营业总成本(万元),31267,18498,9965,5047,27537,16780,8894,4439,30860,21558,13539,4429,24673,15271,10217,4465,20770,9843,5407,2498,30018,15984,9347,3996,37776,23189,14059,4529,37775,20299,10841,3983,32783,18224,12870,4220,34076,21789,12619,4388,39429,22844,13421,7471,36807,19235,11256,2897,25364,17358,13046,4859,
营业成本(万元),24998,14553,7536,3963,21438,13263,6701,3550,24652,18274,11445,3429,19044,12284,8525,3674,15279,6907,3414,1749,22424,12219,6933,2861,32071,19546,11856,3567,31923,16854,8730,2946,27160,14619,10294,3099,28280,18132,10106,3292,31637,18571,10986,6462,31439,15629,9183,2055,20804,14562,11076,3948,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,--,--,0,0,0,
研发费用(万元),282,215,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,--,--,0,0,0,
营业税金及附加(万元),300,169,119,40,273,151,117,55,233,57,41,24,45,38,34,11,34,23,10,6,122,96,58,45,322,146,49,17,344,138,69,30,337,80,69,11,315,96,37,12,392,126,21,16,351,182,58,13,160,115,81,45,
销售费用(万元),1932,1125,661,243,1923,1089,666,268,1958,875,523,237,1214,642,419,193,1256,711,482,222,1472,750,497,400,1354,877,532,357,1469,696,371,290,1295,695,446,242,1142,652,414,208,747,655,201,118,719,626,369,117,910,479,302,152,
管理费用(万元),2683,1865,1290,627,2767,1849,1158,452,3259,1952,1266,607,2675,2250,1285,484,3153,1808,1278,446,3593,2549,1609,600,3202,2137,1349,516,2751,2159,1358,534,2514,2088,1496,553,2369,1748,1242,543,2976,1613,1086,544,2648,1599,1142,364,2475,1384,1074,370,
财务费用(万元),833,571,359,174,592,427,252,114,483,400,263,132,381,314,210,104,524,408,238,108,474,371,251,90,545,484,274,71,597,452,313,184,886,741,565,315,1260,1161,821,332,2206,1443,878,331,1642,924,504,347,950,818,513,344,
资产减值损失(万元),238,--,--,--,544,--,--,--,276,--,--,--,1314,-258,-258,--,525,-15,-15,-33,1933,--,--,--,281,--,--,--,691,--,--,-0,591,--,--,--,711,--,0,0,1470,437,249,--,8,275,0,0,64,0,0,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
投资收益(万元),-2,2,2,5,17,73,73,--,3104,99,99,--,159,141,141,--,4903,747,747,--,150,253,--,--,2631,312,--,--,2400,387,--,--,125,107,--,--,16,0,0,0,-104,79,77,1,2408,228,0,0,477,204,92,0,
对联营企业和合营企业的投资收益(万元),-2,2,2,5,-56,--,--,--,-24,--,--,--,--,--,--,--,-4,--,--,--,-45,--,--,--,-120,--,--,--,-250,--,--,--,18,--,--,--,16,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,--,--,0,0,0,
营业利润(万元),178,-1075,38,-631,203,220,126,41,8,-661,-492,-585,-4210,-1611,-723,-500,271,-1387,-736,-547,-6517,-1998,-1241,-449,228,-533,-359,-169,383,-187,-187,-194,-3146,-993,-481,-198,557,-768,-472,-107,-5984,-1079,-666,87,118,810,580,231,826,979,733,368,
营业外收入(万元),3,1,1,--,51,58,48,60,560,304,134,62,328,318,198,67,535,257,202,145,220,320,252,233,590,256,171,59,444,182,163,106,4053,133,133,52,322,213,135,40,270,28,1,--,639,194,8,8,--,13,9,4,
营业外支出(万元),15,15,3,3,38,37,37,35,224,42,41,3,15,13,13,--,40,40,38,33,6,5,5,5,7,7,6,--,45,45,45,41,281,1,1,--,173,5,0,0,293,82,0,--,7,9,8,3,11,8,7,0,
非流动资产处置损失(万元),--,--,2,--,--,7,7,5,--,--,--,--,5,--,--,--,37,--,--,--,1,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,0,--,0,0,0,
利润总额(万元),167,-1089,36,-635,215,241,137,65,343,-399,-399,-525,-3897,-1306,-538,-433,765,-1170,-572,-436,-6302,-1683,-994,-221,811,-283,-193,-110,782,-50,-69,-129,627,-862,-349,-146,705,-560,-337,-67,-6007,-1133,-665,87,750,995,579,235,815,984,735,373,
所得税费用(万元),5,--,--,--,3,--,--,--,114,73,23,--,58,--,--,--,44,-2,-2,--,-103,70,67,--,198,82,9,4,125,7,4,1,52,9,7,0,323,10,8,3,-434,-9,-26,--,77,0,0,0,128,70,0,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,--,--,4,4,2,
净利润(万元),162,-1089,36,-635,212,241,137,65,229,-472,-422,-525,-3954,-1306,-538,-433,721,-1168,-570,-436,-6198,-1753,-1061,-221,612,-365,-202,-114,657,-57,-73,-130,575,-871,-356,-147,382,-570,-345,-69,-5572,-1124,-640,87,673,995,579,235,687,915,735,373,
归属于母公司所有者的净利润(万元),163,-1089,36,-635,213,241,137,65,231,-472,-422,-525,-3953,-1306,-538,-433,722,-1168,-570,-436,-6197,-1753,-1061,-221,611,-366,-202,-114,659,-57,-72,-130,578,-871,-356,-146,477,-566,-344,-60,-5530,-1095,-621,89,697,987,572,240,691,933,753,380,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0,
少数股东损益(万元),-2,-0,-0,-0,-1,-0,-0,-0,-2,-0,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,-1,0,--,0,1,1,0,-0,-2,-0,-0,-0,-3,-1,-0,-0,-95,-4,-0,-10,-42,-28,-19,-2,-24,8,11,-5,-4,-14,-14,-6,
基本每股收益,0.01,-0.07,0,-0.04,0.01,0.02,0.01,0,0.01,-0.03,-0.03,-0.03,-0.25,-0.08,-0.03,-0.03,0.05,-0.07,-0.04,-0.03,-0.39,-0.11,-0.07,-0.01,0.04,-0.02,-0.01,-0.01,0.04,-0,-0,-0.01,0.04,-0.05,-0.02,-0.01,0.03,-0.03,-0.02,-0,-0.34,-0.06,-0.03,0.01,0.06,0.08,0.04,0.02,0.06,0.09,0.07,0.03,
稀释每股收益,0.01,-0.07,0,-0.04,0.01,0.02,0.01,0,0.01,-0.03,-0.03,-0.03,-0.25,-0.08,-0.03,-0.03,0.05,-0.07,-0.04,-0.03,-0.39,-0.11,-0.07,-0.01,0.04,-0.02,-0.01,-0.01,0.04,-0,-0,-0.01,0.04,-0.05,-0.02,-0.01,0.03,-0.03,-0.02,-0,-0.34,-0.06,-0.03,0.01,0.06,0.08,0.04,0.02,0.06,0.09,0.07,0.03,
