报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),15443,81261,61533,41773,20278,81438,53323,35354,16505,56944,41793,24734,10996,51721,36939,25986,12301,41977,29237,19079,8170,42573,30879,19813,9241,56944,40754,26496,12292,50981,33226,19583,8332,36525,27010,37701,30448,
营业收入(万元),15443,81261,61533,41773,20278,81438,53323,35354,16505,56944,41793,24734,10996,51721,36939,25986,12301,41977,29237,19079,8170,42573,30879,19813,9241,56944,40754,26496,12292,50981,33226,19583,8332,36525,27010,37701,30448,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),14702,77437,58006,39225,19174,80279,52474,35076,16400,56142,41130,24538,10984,50625,35878,24933,11884,40555,27723,18012,7763,40406,28954,18813,8851,53627,38188,24766,12001,47904,30702,17910,7886,32757,24684,34835,26568,
营业成本(万元),11972,64738,47559,32388,15841,67280,43994,29525,13902,46439,34297,20260,8887,41439,29417,20717,9764,31634,21780,14172,5992,32650,23463,15184,7186,45266,32073,20674,9955,41240,26568,15246,6600,27526,20685,27734,22244,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业税金及附加(万元),92,393,264,154,64,335,183,120,64,235,184,118,58,241,184,112,56,214,159,118,52,288,224,144,82,268,180,97,39,105,61,37,21,111,79,150,74,
销售费用(万元),955,4224,2750,2005,999,4211,3126,1861,757,3040,2027,1263,630,3153,2020,1263,662,2988,2075,1318,673,2725,1816,1153,547,2674,1907,1214,574,1597,1159,763,308,1019,709,1415,1085,
管理费用(万元),1368,5771,4398,2618,1437,5169,3701,2487,1140,5132,3672,2328,1122,5302,3896,2672,1379,5599,3804,2517,1237,4864,3722,2509,1211,5384,4130,2824,1481,4776,3040,1937,930,3934,2971,5199,3212,
财务费用(万元),71,1199,2429,1657,760,1304,852,617,302,1055,837,544,272,164,70,-20,-19,-300,-267,-236,-211,-340,-408,-283,-206,-247,-110,-52,-45,143,-0,11,62,244,178,367,-6,
资产减值损失(万元),244,1112,606,401,72,1980,618,466,235,241,113,25,14,327,291,189,42,421,172,123,21,219,136,105,31,281,8,8,-2,42,-126,-83,-34,-77,64,-29,-42,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
投资收益(万元),713,364,12,-6,-4,-11,-9,-5,-2,8,8,9,2,619,486,46,66,239,205,100,--,126,-30,--,--,--,--,--,--,--,--,--,--,0,--,0,2,
对联营企业和合营企业的投资收益(万元),-4,-10,-6,-6,-4,-14,-11,-7,-3,-15,-10,-4,--,-70,-65,-46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业利润(万元),1472,4390,3660,2626,1101,1148,840,273,103,810,672,205,15,1714,1546,1099,483,1661,1718,1166,406,2292,1895,1000,390,3317,2567,1730,291,3078,2524,1673,446,3768,2326,2866,3882,
营业外收入(万元),2,3829,3886,3839,79,419,298,149,76,341,204,131,72,167,151,94,6,324,188,177,159,290,253,229,9,226,126,104,77,278,90,81,75,189,182,340,131,
营业外支出(万元),1,30,13,-2,0,27,15,12,0,10,7,3,2,25,24,16,10,26,5,4,1,120,15,13,0,10,7,2,1,9,2,1,1,20,36,32,51,
非流动资产处置损失(万元),--,--,0,0,0,0,0,0,0,0,--,--,--,3,8,2,--,2,3,2,--,4,2,2,--,--,--,--,--,1,--,--,--,0,--,0,0,
利润总额(万元),1473,8188,7533,6467,1179,1540,1122,409,179,1142,869,333,85,1856,1673,1177,479,1958,1901,1339,565,2462,2133,1216,399,3533,2685,1831,367,3348,2612,1752,521,3937,2472,3175,3962,
所得税费用(万元),325,1467,1230,1062,203,532,341,254,108,647,287,166,39,506,417,284,105,322,348,249,63,626,523,287,156,908,733,493,128,701,604,400,120,823,474,665,639,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
净利润(万元),1147,6721,6303,5405,976,1008,781,156,71,495,582,167,46,1350,1256,892,374,1637,1553,1090,502,1836,1609,928,243,2625,1952,1338,239,2647,2008,1352,401,3114,1997,2510,3323,
归属于母公司所有者的净利润(万元),1051,6496,6066,5177,958,1089,784,204,57,461,547,141,42,1133,1051,723,310,992,975,690,281,1451,1377,848,242,2520,1953,1329,227,2644,2008,1352,401,3114,1997,2510,3323,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
少数股东损益(万元),96,225,237,228,18,-81,-3,-48,13,34,35,26,4,217,205,169,64,645,578,400,221,385,232,81,1,105,-1,9,12,2,--,--,--,0,--,0,0,
基本每股收益,0.02,0.14,0.14,0.13,0.02,0.03,0.02,0.01,0,0.01,0.01,0.01,0,0.06,0.05,0.04,0.02,0.05,0.05,0.03,0.01,0.07,0.07,0.04,0.01,0.13,0.1,0.07,0.02,0.26,0.2,0.15,0.05,0.38,0.24,0.3,0.45,
稀释每股收益,0.02,0.14,0.14,0.13,0.02,0.03,0.02,0.01,0,0.01,0.01,0.01,0,0.06,0.05,0.04,0.02,0.05,0.05,0.03,0.01,0.07,0.07,0.04,0.01,0.13,0.1,0.06,0.02,0.26,0.2,0.15,0.05,0.38,0.24,0.3,0.45,
