报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-06-30,
营业总收入(万元),1590500,6638400,5007200,3334800,1633100,6402500,4759500,3120500,1511900,5884400,4317200,2832800,1287600,5488500,4081900,2637700,1226200,4521900,3336500,2220700,1063856,3977695,2937229,1945218,903674,3354380,2457724,1586642,739942,2447889,1771882,1156128,560111,1712963,1230442,774243,361839,1761137,1318165,872451,434868,1426028,1021761,654188,315309,1007048,728481,--,230525,640748,
营业收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,
利息收入(万元),2780100,10023200,7413600,4868800,2416300,8824200,6551200,4326000,2174700,9132400,6986100,4663300,2346900,9436200,7018200,4590600,2231100,7625300,5563300,3641100,1810000,7339470,5526292,3678370,1818158,6253596,4537775,2974588,1395703,4336830,3165002,2012080,964614,3250647,2286935,1497058,756492,3440169,2566029,1652599,822319,2287708,1602089,965557,451829,1529212,1112486,--,348087,542451,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,
手续费及佣金收入(万元),466000,2044700,1518600,993900,407600,1612400,1166500,749700,324600,1343500,897900,584900,207400,868100,639000,404100,190700,686100,481300,319000,134753,444351,334342,220718,98784,339426,250754,174804,79199,179168,139130,96068,46638,130390,104672,71654,32288,106350,76718,51407,24208,71320,52865,32345,12870,41061,29730,--,8220,13110,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,
其他业务收入(万元),500,3200,1700,1200,700,2700,1800,1200,600,7400,6200,4600,1500,2200,1800,1400,500,2200,1400,900,458,18407,1173,792,364,14448,9968,5868,2375,11561,8465,5896,2952,11327,8555,5365,3055,14347,9931,5987,2213,8979,4699,2754,889,4393,3150,--,1027,2019,
营业总成本(万元),984900,4026700,3102200,2019700,1029000,3790600,2809600,1807700,918000,3391000,2458500,1594200,734900,3099400,2331900,1487600,728400,2455900,1854500,1247600,665024,2257581,1715085,1137588,587970,2102028,1588275,1019563,512456,1645105,1169326,754749,386194,1231837,885790,559751,274841,1357748,931629,603896,318131,1040451,743695,476644,240107,750003,512687,--,167521,508531,
营业成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,
利息支出(万元),1593800,5291400,3831100,2468500,1171800,3925300,2896200,1915000,967900,4524100,3480300,2339200,1210100,4812100,3593400,2385000,1198800,3735100,2678400,1726600,883983,3805115,2922884,1959019,1013759,3224323,2312573,1549317,732876,2060829,1525712,950315,457533,1669928,1370990,937034,498554,2090993,1517133,952494,481405,1162999,808955,469254,221098,790591,581123,--,179242,278311,
