报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),9488,6449,2647,11620,6218,5086,2017,10816,4694,11331,13272,17934,
营业收入(万元),9488,6449,2647,11620,6218,5086,2017,10816,4694,11331,13272,17934,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),7408,4965,1992,8700,4782,3871,1477,9242,4121,8668,10602,14380,
营业成本(万元),4110,2745,1201,5163,2811,2300,935,5215,2023,5553,7348,10527,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),56,52,13,77,39,31,13,56,17,76,125,791,
销售费用(万元),150,104,51,179,122,81,29,171,86,175,124,262,
管理费用(万元),2493,1501,631,3082,1803,1458,593,3069,1337,2684,3000,2959,
财务费用(万元),131,138,96,84,-57,-64,-8,-105,-28,-163,-173,-214,
资产减值损失(万元),468,425,-1,113,64,64,-85,836,686,342,178,56,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,798,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2080,1484,654,2921,1436,1215,539,1574,573,2663,3468,3554,
营业外收入(万元),81,6,0,13,13,13,--,0,0,74,675,8,
营业外支出(万元),--,--,0,11,11,11,8,16,9,19,94,45,
非流动资产处置损失(万元),--,--,--,--,--,--,--,0,0,2,65,2,
利润总额(万元),2161,1490,654,2922,1438,1217,531,1558,564,2718,4048,3516,
所得税费用(万元),302,205,107,398,216,184,80,153,87,374,755,647,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1859,1285,548,2524,1223,1033,451,1405,477,2344,3293,2870,
归属于母公司所有者的净利润(万元),1859,1285,548,2524,1223,1033,451,1405,477,2344,3293,2838,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,32,
基本每股收益,0.29,0.24,0.11,0.53,0.25,0.22,0.09,0.29,0.1,0.49,0.69,0.59,
稀释每股收益,0.29,0.24,0.11,0.53,0.25,0.22,0.09,0.29,0.1,0.49,0.69,0.59,
