报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),5661,18495,14445,9759,5281,18733,12964,8657,3930,18290,13656,9288,4086,19254,13689,9083,3659,15842,11367,8187,3235,14313,11278,8313,4052,14028,11079,7496,3055,11420,8722,2456,7801,5984,4499,
营业收入(万元),5661,18495,14445,9759,5281,18733,12964,8657,3930,18290,13656,9288,4086,19254,13689,9083,3659,15842,11367,8187,3235,14313,11278,8313,4052,14028,11079,7496,3055,11420,8722,2456,7801,5984,4499,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
营业总成本(万元),5191,25303,13551,8972,4832,18562,12437,8042,3573,20398,13396,8986,3842,19263,12719,8320,3280,15333,10365,7442,2832,13134,9741,7028,3448,12697,9579,6474,2447,8681,6604,1959,6549,5118,4210,
营业成本(万元),4174,12996,9698,6351,3729,11839,8157,5380,2403,11930,8542,5877,2675,12054,8482,5697,2339,9184,6530,4875,1974,7922,6079,4392,2088,7609,6024,4247,1710,5859,4552,1319,4539,3786,3218,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
营业税金及附加(万元),34,171,119,100,50,194,97,77,45,157,101,80,41,134,87,47,1,120,10,8,2,10,8,7,3,26,23,13,7,26,20,7,34,48,24,
销售费用(万元),446,3122,2109,1445,570,3350,2216,1301,432,3469,2105,1378,520,3825,2185,1337,535,3283,1890,1191,484,3277,2211,1530,787,2951,1976,1139,412,1420,999,318,925,653,525,
管理费用(万元),366,3772,1448,921,445,2353,1768,1129,623,3389,2331,1433,643,2596,1637,1025,419,2174,1523,1086,391,1976,1550,1163,574,2119,1539,1051,307,1295,967,312,1026,631,439,
财务费用(万元),172,331,133,112,37,173,185,141,70,464,299,199,-38,441,323,201,-14,436,370,239,-20,-78,-105,-63,-27,-68,-33,6,11,66,43,3,13,-4,-1,
资产减值损失(万元),--,4911,44,44,--,653,15,15,--,988,18,18,--,213,4,14,--,136,43,43,-0,27,-1,-0,23,60,49,17,0,15,22,0,13,4,4,
公允价值变动收益(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
投资收益(万元),--,1505,598,-47,--,307,-9,-11,-0,44,44,50,26,150,98,53,32,113,71,44,26,--,0,-10,--,--,--,--,0,--,--,0,0,0,--,
对联营企业和合营企业的投资收益(万元),--,1505,--,--,--,--,--,0,--,-15,--,--,--,-2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
营业利润(万元),494,-5151,1492,740,449,478,518,604,356,-2063,304,352,271,140,1068,816,411,621,1073,789,430,1179,1537,1274,605,1331,1500,1023,608,2739,2119,496,1253,866,289,
营业外收入(万元),0,21,72,60,27,310,175,39,9,337,267,220,2,453,68,14,12,294,107,97,50,314,153,78,78,475,34,66,8,339,134,0,130,1070,31,
营业外支出(万元),0,57,1,1,1,135,4,4,4,6,1,1,1,9,9,10,10,65,32,32,30,1,1,1,1,1,1,--,0,15,15,0,21,0,0,
非流动资产处置损失(万元),--,--,--,--,--,1,--,--,--,1,--,--,--,8,--,9,--,33,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
利润总额(万元),494,-5187,1563,799,476,653,689,639,362,-1731,570,570,272,584,1127,820,413,850,1148,853,450,1491,1689,1351,682,1805,1533,1089,615,3063,2238,496,1362,1937,320,
所得税费用(万元),75,-909,152,147,86,81,8,112,68,-180,109,109,65,9,235,129,93,176,196,138,72,169,263,210,107,193,183,170,88,396,321,70,164,132,99,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
净利润(万元),419,-4278,1410,653,390,572,681,527,294,-1551,462,461,207,575,892,691,320,673,951,715,378,1322,1426,1141,574,1612,1350,919,527,2666,1917,427,1198,1804,220,
