报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),346734,292379,176358,81275,317552,268697,159010,73642,319592,268849,163625,73403,332375,280343,168315,70439,316861,263308,153577,66463,338685,283807,167361,69936,314927,261764,147601,54857,269494,223654,123901,46562,237529,193432,106414,45369,226038,188045,108810,44296,212122,174898,99097,36458,195809,160734,94701,36716,183859,150955,85231,31613,
营业收入(万元),346734,292379,176358,81275,317552,268697,159010,73642,319592,268849,163625,73403,332375,280343,168315,70439,316861,263308,153577,66463,338685,283807,167361,69936,314927,261764,147601,54857,269494,223654,123901,46562,237529,193432,106414,45369,226038,188045,108810,44296,212122,174898,99097,36458,195809,160734,94701,36716,183859,150955,85231,31613,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,0,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,0,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,0,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,--,--,
营业总成本(万元),308340,251563,155811,74450,290299,238826,142833,68775,309136,248896,157148,71727,348098,263822,162209,69214,318470,250956,142576,64584,325315,263401,158475,66332,301687,245312,137654,50312,252090,205572,113100,42702,222644,177105,97162,41270,205450,171659,99658,40211,194600,157766,88515,32657,176790,144798,85353,33407,163721,136923,78434,29788,
营业成本(万元),208273,172116,106861,52794,192602,159932,95306,47007,193969,158734,99472,48005,209646,169721,102000,45001,175550,138041,82281,38310,185441,152522,93419,39804,178716,148521,82737,30416,151468,127008,68690,26547,132857,107585,58259,25334,121610,101440,58059,24600,121055,98061,53426,19475,101985,84208,49054,19052,93711,78432,45359,17155,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,0,--,0,--,0,
