报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),43032,165849,117528,83132,38673,154331,112284,77408,33668,149501,115096,82691,39187,176565,134739,96362,44787,184988,135434,96069,44730,168074,129764,95964,53567,237152,190967,143455,74110,220962,173052,121409,179510,146691,176785,143031,
营业收入(万元),43032,165849,117528,83132,38673,154331,112284,77408,33668,149501,115096,82691,39187,176565,134739,96362,44787,184988,135434,96069,44730,168074,129764,95964,53567,237152,190967,143455,74110,220962,173052,121409,179510,146691,176785,143031,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),44149,171174,120921,85160,39716,165959,120810,83984,38043,167674,121858,83947,40000,184070,136749,97384,45981,184874,134011,94935,43921,165179,126811,91790,50483,219356,175064,131491,68221,203486,159374,112146,169829,139095,168477,134387,
营业成本(万元),33185,123395,89217,62611,30549,119280,90026,62047,27231,118981,92719,65710,31048,140294,108061,77369,35825,151283,110372,78849,36361,131626,103955,75989,42847,181873,145253,109315,56013,166784,129178,90714,138785,114531,139797,115038,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),788,2895,2172,1568,708,2018,630,408,209,1038,693,475,245,1163,872,672,348,942,767,567,252,1050,776,594,279,761,610,450,256,1039,945,728,1095,982,768,850,
销售费用(万元),1486,6572,4610,3157,1369,6097,4245,2936,1623,6528,4319,3037,1822,6534,4454,3072,1801,6364,4048,2764,1675,5424,3529,2431,1264,6864,4807,3414,1758,7049,4660,3129,5134,3431,4767,3705,
管理费用(万元),6098,23816,16667,11641,5041,24224,18205,12504,6585,25280,17564,12204,6669,24323,17814,11979,5736,21195,15597,10380,4832,23047,16420,11625,5266,27380,22008,16495,9009,24260,21047,14855,21236,17337,17243,11227,
财务费用(万元),1553,6763,5083,3341,1539,6354,4750,3200,1720,6637,4820,3215,1706,6197,4556,3104,1456,3738,2545,1873,768,3444,2691,1751,795,1885,1544,867,455,2871,2487,1685,2569,2380,3829,2859,
资产减值损失(万元),1038,7733,3171,2841,509,7987,2955,2888,675,9210,1743,-694,-1491,5559,991,1188,815,1352,682,502,33,589,-560,-599,32,593,842,950,731,1483,1056,1036,1010,434,2074,709,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
