报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),14846,9534,4270,21346,17021,10635,5426,24451,19024,30811,30417,28112,25899,
营业收入(万元),14846,9534,4270,21346,17021,10635,5426,24451,19024,30811,30417,28112,25899,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12482,7881,3607,15470,12226,8050,4194,17410,13126,21315,21137,19313,18729,
营业成本(万元),9319,5773,2706,10706,8703,5462,2879,11819,8731,14389,14011,12751,12930,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),251,176,84,327,167,76,29,295,227,296,330,294,218,
销售费用(万元),834,526,236,1928,1215,860,439,2524,1665,2765,2679,2474,2053,
管理费用(万元),2118,1534,800,2986,2258,1683,871,3412,2451,3632,3776,3531,3129,
财务费用(万元),-265,-179,-160,-761,-452,-177,-23,-634,-578,-165,-5,-38,52,
资产减值损失(万元),224,50,-58,284,336,146,-1,-5,630,398,345,301,346,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,20,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2561,1654,663,5876,4795,2585,1232,7041,5898,9496,9280,8820,7170,
营业外收入(万元),781,129,65,1843,778,617,61,278,161,283,358,230,552,
营业外支出(万元),2,2,0,6,5,5,2,16,13,32,27,33,429,
非流动资产处置损失(万元),1,1,--,4,3,3,--,0,--,1,--,11,0,
利润总额(万元),3341,1781,727,7713,5568,3197,1291,7304,6046,9746,9611,9017,7293,
所得税费用(万元),497,272,144,1077,794,457,186,1011,895,1543,1533,1501,1219,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2844,1509,583,6636,4774,2741,1105,6292,5151,8204,8078,7517,6074,
归属于母公司所有者的净利润(万元),2910,1468,584,6620,4767,2739,1105,6289,5140,8130,8074,7334,5973,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-66,41,-1,16,7,2,-0,3,11,74,4,183,101,
基本每股收益,0.14,0.07,0.03,0.43,0.31,0.18,0.07,0.41,0.34,0.53,0.53,0.51,0.45,
稀释每股收益,0.14,0.07,0.03,0.43,0.31,0.18,0.07,0.41,0.34,0.53,0.53,0.51,0.45,
