报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),32625,112092,79604,58208,30337,88149,61195,42774,21829,78033,47625,29273,14078,57775,43367,30597,15920,73262,54210,38473,18162,66538,48901,31452,13320,37550,24455,14260,7042,27432,19344,12411,6157,25939,18668,11905,23487,17682,22955,20984,
营业收入(万元),32625,112092,79604,58208,30337,88149,61195,42774,21829,78033,47625,29273,14078,57775,43367,30597,15920,73262,54210,38473,18162,66538,48901,31452,13320,37550,24455,14260,7042,27432,19344,12411,6157,25939,18668,11905,23487,17682,22955,20984,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业总成本(万元),25436,95800,63857,46486,26332,69480,48043,33133,17140,69292,41572,25323,12605,54489,40842,28526,14539,69337,50617,35053,15945,62149,44808,28309,11800,33701,21157,11660,5771,22539,15292,10087,5139,21986,15350,10123,20327,14779,19621,19202,
营业成本(万元),15864,56186,38641,29134,15926,44381,30369,21276,11419,47970,27764,16249,7968,35448,27591,19264,9938,52166,39258,27845,12650,47090,34209,21823,9081,23032,14091,7136,3475,13339,9622,5983,2919,13337,9676,6222,12861,9573,12956,12748,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),567,1940,1435,966,478,963,642,459,247,595,384,238,116,407,294,225,110,668,541,414,130,386,294,199,110,330,248,161,81,288,188,120,64,312,224,142,240,175,248,217,
销售费用(万元),4795,14089,9765,6246,3157,11609,8921,6126,3597,10479,7189,4676,2518,8952,6476,4484,2381,7932,5183,3096,1498,7264,4899,2965,1397,5748,3724,2466,1217,5091,3191,2377,1188,4978,3152,2263,3697,2694,3006,2706,
管理费用(万元),3519,13158,8973,5440,2676,13585,9555,6168,3074,10154,6797,4466,2025,8201,5633,3770,1633,7430,5071,3357,1732,7147,5281,3225,1308,4415,2987,2016,1038,3715,2643,1859,954,3273,2240,1458,3050,1967,3059,2947,
财务费用(万元),270,246,365,230,79,-1076,-905,-855,-837,-1105,-768,-537,-42,703,595,457,213,466,375,229,-55,-169,-46,-61,-134,-253,-88,-79,-40,39,-328,-204,2,112,102,82,346,289,343,486,
