报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),12339,43826,29930,18160,8304,36685,27137,17742,8236,37584,27124,18327,8609,37304,26449,17984,9477,35802,26323,18086,12235,40675,34000,22294,10142,40325,28072,17534,8083,28176,19349,13017,7219,31265,21270,14304,25494,16669,17812,10840,
营业收入(万元),12339,43826,29930,18160,8304,36685,27137,17742,8236,37584,27124,18327,8609,37304,26449,17984,9477,35802,26323,18086,12235,40675,34000,22294,10142,40325,28072,17534,8083,28176,19349,13017,7219,31265,21270,14304,25494,16669,17812,10840,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业总成本(万元),11900,62845,29593,18027,7959,35609,26340,17270,7776,37574,27363,18221,8287,37938,25706,17167,8650,34194,23987,15634,9892,35223,28349,18238,8219,33100,22248,13656,5899,22550,15105,10313,5227,23643,15910,10559,19440,12667,12352,8656,
营业成本(万元),8447,28874,19383,11870,5410,23561,17778,11590,5350,24060,17678,11901,5575,25037,17156,11633,6150,21702,16493,11243,7583,24536,20786,13625,6340,25583,16993,10500,4838,17707,11713,7912,4093,18627,12676,8530,15593,9892,10064,6870,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),197,830,444,373,37,748,250,166,78,282,162,108,33,260,185,149,67,232,169,134,107,279,204,116,50,202,129,62,15,125,82,52,29,290,193,129,55,55,76,35,
销售费用(万元),894,5688,3775,2245,987,3637,2784,1957,979,4049,3022,2096,1081,3907,2712,1605,742,4522,2665,1529,752,4102,3292,1850,823,3134,2283,1345,551,1890,1472,976,438,1698,1254,880,1340,879,766,691,
管理费用(万元),2046,6509,4541,2608,1106,5193,3774,2688,1042,5663,3843,2327,795,5380,3495,2113,931,5351,3455,2115,965,5168,3602,2413,983,4697,2791,1677,679,2377,1608,1106,599,2733,1774,968,1899,1370,1053,727,
财务费用(万元),191,1035,424,288,162,896,427,289,42,877,729,694,238,979,715,561,183,617,452,233,112,78,12,-16,-91,-393,-562,-424,-454,103,-10,100,14,182,15,31,426,325,131,220,
资产减值损失(万元),126,19908,1027,643,256,1574,1328,580,284,2643,1927,1095,564,2377,1442,1106,577,1771,753,381,374,1059,453,250,115,-122,614,496,270,348,241,166,55,112,-1,21,126,146,263,112,
公允价值变动收益(万元),--,7916,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
投资收益(万元),-23,638,646,652,-6,-555,37,332,-89,-132,205,365,-48,710,183,320,499,-63,-78,-30,-207,-768,-6,-4,7,213,-48,-44,--,24,24,24,--,21,21,21,9,9,0,0,
对联营企业和合营企业的投资收益(万元),-23,-37,-29,-23,-6,-1230,-638,-343,-89,-807,-470,-310,-48,21,-506,-369,-190,-78,--,--,--,-785,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业利润(万元),527,-9395,984,785,338,521,834,804,371,-122,-33,472,275,76,926,1138,1326,1545,2259,2422,2136,4683,5645,4052,1929,7438,5776,3834,2184,5650,4268,2729,1992,7643,5382,3766,6063,4010,5460,2184,
营业外收入(万元),--,2,717,345,71,1366,1016,484,131,1791,1397,456,71,1175,780,569,337,501,363,287,137,741,424,259,105,813,142,53,40,154,239,238,206,50,26,2,1195,1155,1015,35,
营业外支出(万元),52,1093,265,172,96,358,260,112,70,122,60,60,57,366,382,172,172,155,245,185,185,99,99,75,6,84,84,84,70,55,55,55,50,128,40,4,35,32,9,0,
非流动资产处置损失(万元),--,--,--,--,--,58,59,3,--,23,1,1,--,--,--,--,--,5,--,--,--,10,7,7,--,0,0,--,--,1,--,--,--,92,0,0,0,0,0,0,
利润总额(万元),475,-10486,1435,959,312,1530,1589,1175,432,1548,1303,868,288,885,1324,1535,1491,1890,2377,2524,2087,5325,5970,4236,2028,8167,5835,3803,2154,5749,4452,2911,2148,7565,5368,3765,7223,5133,6467,2219,
所得税费用(万元),176,264,259,107,73,535,258,146,86,386,156,63,64,43,240,101,133,436,306,346,273,1047,854,641,302,1422,770,475,285,699,625,455,330,1250,804,571,949,810,1981,709,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
净利润(万元),299,-10750,1176,851,240,995,1332,1029,346,1162,1147,805,224,842,1084,1434,1359,1455,2071,2178,1815,4278,5115,3595,1726,6745,5064,3328,1869,5050,3827,2457,1818,6315,4562,3194,6275,4323,4486,1510,
归属于母公司所有者的净利润(万元),401,-7423,1025,859,240,1004,1336,1031,346,1161,1148,807,226,842,1090,1437,1360,1453,2073,2178,1813,4268,5107,3591,1724,6707,5060,3317,1869,5050,3827,2457,1818,6315,4562,3194,6275,4323,4486,1510,
被合并方在合并前实现净利润(万元),--,198,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,
少数股东损益(万元),-102,-3327,150,-8,-1,-9,-4,-2,-0,1,-1,-2,-2,1,-6,-3,-1,2,-2,-0,1,9,9,4,2,37,4,12,--,--,--,--,--,0,0,0,0,0,0,0,
基本每股收益,0.01,-0.17,0.02,0.02,0.01,0.02,0.03,0.05,0.02,0.05,0.05,0.04,0.01,0.04,0.06,0.08,0.07,0.08,0.11,0.12,0.17,0.41,0.49,0.35,0.17,0.64,0.46,0.32,0.18,0.5,0.38,0.25,0.19,0.81,0.58,0.41,0.8,0,0.83,0.46,
稀释每股收益,0.01,-0.17,0.02,0.02,0.01,0.02,0.03,0.05,0.02,0.05,0.05,0.04,0.01,0.04,0.05,0.06,0.06,0.06,0.09,0.1,0.17,0.41,0.49,0.35,0.17,0.64,0.46,0.32,0.18,0.5,0.38,0.25,0.19,0.81,0,0,0,0,0,0,
