报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),41547,189268,139394,89678,48657,190679,142282,89874,47121,160074,118231,72206,35418,138552,100683,58741,30771,111771,83063,48269,24048,104632,77759,45466,20427,118793,89298,52608,94137,85904,84395,
营业收入(万元),41547,189268,139394,89678,48657,190679,142282,89874,47121,160074,118231,72206,35418,138552,100683,58741,30771,111771,83063,48269,24048,104632,77759,45466,20427,118793,89298,52608,94137,85904,84395,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),42186,183241,134352,85498,46614,174347,131562,82268,43030,147417,108493,66846,32716,130376,93075,55641,30072,107356,78805,46317,23505,99501,74043,43766,19824,110970,83398,49500,87104,79587,78696,
营业成本(万元),34285,150362,111011,71001,38987,141764,104580,64724,33664,119073,89369,54786,26907,107501,78254,46405,25605,89243,66268,38614,19850,83819,62463,36585,16730,94834,71514,41638,73201,67607,68254,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),645,2560,1861,1068,486,1861,872,414,204,981,670,294,131,718,438,224,116,573,410,203,68,539,320,145,111,645,432,275,150,40,29,
销售费用(万元),1391,7890,5300,3222,1879,8854,6751,4702,2572,6546,4101,2692,1478,6714,4356,2512,1114,5063,3195,1912,839,4864,3446,2199,976,5525,4174,2621,5151,4293,3847,
管理费用(万元),4423,17942,13245,8657,4013,20210,14951,9673,4961,16577,11200,6892,3001,12254,8271,5108,2274,9774,6777,4164,1932,8173,5889,3533,1561,7391,5084,3437,6244,5375,4160,
财务费用(万元),-132,1496,1411,1007,520,1313,1327,987,543,2603,1554,964,773,2070,1436,871,555,2338,1964,1328,707,2118,1442,906,439,2464,1675,1025,2099,1893,2164,
资产减值损失(万元),1574,2990,1523,543,729,345,3081,1769,1087,1638,1600,1219,427,1120,320,522,409,366,191,95,109,-13,483,398,6,111,518,504,259,379,241,
公允价值变动收益(万元),107,35,-13,-18,-21,540,539,321,314,-254,-13,630,223,-951,-989,-1654,-1663,630,262,60,-41,-323,-352,-582,-58,376,--,--,--,--,--,
投资收益(万元),115,55,-27,-63,-1,-632,-651,-406,-135,-479,-310,-183,-163,120,177,159,232,528,263,78,45,508,314,305,205,777,--,--,--,--,17,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2511,12309,9755,6832,2022,16239,10608,7521,4270,11923,9415,5807,2762,7344,6796,1604,-732,5574,4784,2089,547,5316,3678,1423,749,8977,5901,3108,7033,6317,5717,
营业外收入(万元),10,149,145,87,1409,5740,3895,1759,528,3604,2003,1333,788,2729,1580,1062,476,1344,1331,1059,636,3182,1271,1129,869,2018,1370,868,1861,2719,2048,
营业外支出(万元),9,78,64,40,29,391,132,98,82,146,144,39,2,439,73,50,40,294,76,60,56,108,39,34,3,26,15,13,55,32,292,
非流动资产处置损失(万元),--,--,20,27,23,292,64,42,31,22,23,15,--,64,29,10,--,68,54,54,42,37,18,18,--,20,--,10,13,13,113,
利润总额(万元),2511,12380,9837,6878,3402,21589,14370,9182,4716,15380,11273,7101,3548,9634,8303,2617,-296,6624,6038,3088,1127,8389,4910,2518,1615,10969,7255,3964,8840,9004,7473,
所得税费用(万元),495,3622,2731,1874,859,5276,3994,2809,1380,4241,3150,2098,1044,3356,2661,1000,178,2639,2060,1178,537,2387,1418,725,460,1809,1125,598,1005,1039,811,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2017,8758,7106,5005,2542,16313,10376,6373,3336,11140,8123,5003,2504,6279,5642,1616,-474,3985,3979,1910,591,6002,3492,1793,1155,9159,6130,3365,7835,7965,6662,
归属于母公司所有者的净利润(万元),2017,8758,7106,5005,2542,16313,10376,6373,3336,10963,8091,5003,2504,6279,5642,1616,-474,3984,3978,1910,591,6002,3492,1793,978,8002,5270,2965,6768,7329,4685,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,177,32,--,--,0,0,0,0,0,0,0,0,-0,--,--,177,1157,861,400,1067,635,1977,
基本每股收益,0.03,0.12,0.1,0.07,0.07,0.45,0.29,0.18,0.1,0.3,0.23,0.14,0.14,0.42,0.38,0.11,-0.03,0.27,0.27,0.13,0.04,0.41,0.24,0.12,0.07,0.67,0.47,0.27,0.61,0.66,0.42,
稀释每股收益,0.03,0.12,0.1,0.07,0.07,0.45,0.28,0.17,0.09,0.31,0.23,0.14,0.14,0.42,0.38,0.11,-0.03,0.27,0.27,0.13,0.04,0.41,0.24,0.12,0.07,0.67,0.47,0.27,0.61,0.66,0.42,
