报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
研发费用(万元),41274,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,--,--,0,0,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,--,--,0,0,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,--,--,0,0,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,--,--,0,0,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,--,--,0,0,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
营业税金及附加(万元),6479,4648,3384,1266,4705,2893,2068,1195,3315,1316,1016,531,1855,1218,824,290,1461,920,713,232,950,496,319,74,1152,397,264,93,353,326,171,57,247,172,117,35,230,168,111,25,137,75,67,24,139,108,71,23,81,61,59,21,
销售费用(万元),19328,14312,9582,3536,17059,11643,8121,3963,13299,8608,5976,3305,10607,8058,5558,2917,11455,7930,5238,2547,9698,6226,4258,2250,10128,1576,972,383,1859,1368,989,446,2024,1982,1346,614,1658,1009,547,170,1238,880,501,225,894,594,369,136,801,529,339,165,
管理费用(万元),117377,100513,65806,25664,121425,76872,50387,22614,112384,69929,47549,21081,98858,63443,42428,21651,95611,61146,43322,20543,92247,62733,42237,20869,82425,3446,2201,801,5042,3704,2718,1169,4077,2655,1799,651,3050,2373,1439,483,2782,1861,1335,569,2994,1867,1234,571,2480,1840,1169,526,
财务费用(万元),21150,11831,6468,3476,22616,15596,9792,4921,23131,16358,11822,6001,28021,19563,13345,6127,29581,19511,13084,5784,22091,15402,9755,4368,17867,139,106,37,406,281,102,60,342,237,362,126,92,39,15,142,1115,632,228,105,524,348,227,120,244,182,114,36,
资产减值损失(万元),1310,2387,1039,-610,3713,3444,2046,224,3794,451,660,299,2905,962,471,421,2146,2273,1945,174,1543,817,1374,-67,-9634,22,103,-2,171,211,270,21,137,178,-112,-107,320,197,128,30,-307,-298,-288,-337,194,180,142,19,66,235,218,79,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,22,--,0,0,0,--,0,0,0,--,0,0,
投资收益(万元),4714,3822,-310,28,462,-184,-567,-104,-326,60,-186,-45,13421,4308,3986,--,169,1004,-26,--,283,754,-79,85,-72,--,0,--,406,406,406,--,-126,-88,-89,-47,-87,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,
对联营企业和合营企业的投资收益(万元),4227,3765,-770,28,119,-436,-567,-104,-800,79,-174,-37,338,-1199,-1536,--,-474,607,-64,--,-229,131,-89,85,-100,--,--,--,--,--,--,--,-126,0,--,0,-87,--,--,--,--,--,0,0,--,--,0,0,--,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
营业利润(万元),110088,62671,38643,5643,80558,30548,18795,1675,54657,18171,6863,-3788,48455,13971,-1025,-7961,38233,22228,17220,-4372,46096,29495,21702,1045,43779,3213,2181,1390,3791,3713,2409,1103,3670,3073,1977,964,3022,2417,1474,3,1933,1935,1750,532,1753,1733,1187,333,1443,1272,980,275,
营业外收入(万元),2474,5832,3184,494,6958,6859,4009,1613,12529,9637,8895,2127,9514,7545,3500,1477,11717,5461,4449,2577,5278,2720,2180,1156,5737,524,284,63,769,309,191,138,359,188,82,71,235,177,99,33,338,235,28,25,466,52,38,2,107,16,11,7,
营业外支出(万元),3818,787,605,200,7335,899,788,564,857,375,250,16,679,260,169,53,3581,94,39,8,811,377,335,7,499,4,2,0,6,5,3,1,17,8,5,5,24,25,22,17,18,15,4,0,52,5,5,1,7,1,1,0,
非流动资产处置损失(万元),--,--,--,--,--,413,322,120,546,333,222,8,438,58,94,8,2589,34,5,0,374,260,236,--,226,--,--,--,--,0,2,0,12,4,4,5,21,22,19,17,13,4,4,--,0,5,5,1,0,--,1,0,
利润总额(万元),108744,67716,41222,5937,80181,36507,22016,2724,66329,27433,15509,-1677,57290,21255,2306,-6538,46369,27596,21630,-1803,50563,31837,23547,2194,49017,3733,2463,1453,4554,4017,2598,1240,4012,3253,2055,1031,3233,2569,1551,20,2253,2154,1773,557,2168,1780,1220,333,1543,1286,990,282,
所得税费用(万元),18007,11976,7853,2703,21581,6179,3937,2179,8746,4640,2599,1542,9537,4737,1663,1214,8187,5225,4145,1113,8271,4928,3394,464,10065,623,395,229,542,629,396,196,493,458,312,171,175,262,132,-11,60,582,489,181,8,198,119,48,74,179,119,32,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
净利润(万元),90737,55740,33369,3234,58600,30329,18079,545,57583,22793,12909,-3219,47754,16519,643,-7752,38182,22370,17485,-2916,42293,26909,20153,1731,38951,3110,2068,1224,4012,3388,2201,1043,3519,2795,1743,860,3058,2307,1419,30,2193,1571,1284,376,2159,1581,1101,286,1469,1108,871,251,
归属于母公司所有者的净利润(万元),83671,50343,28928,1288,57901,30174,18023,542,58314,24002,13583,-3024,48921,18813,1989,-7195,38191,23295,18227,-2467,41859,26940,20193,1733,37145,3119,2069,1223,3977,3369,2199,1032,3519,2795,1743,878,3058,2374,1444,81,2280,1612,1308,386,2160,1581,1101,286,1469,1108,871,251,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34751,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
少数股东损益(万元),7066,5397,4441,1947,699,155,56,3,-731,-1209,-673,-195,-1167,-2294,-1346,-557,-10,-925,-742,-449,434,-31,-40,-3,1807,-10,-1,1,35,19,2,12,--,0,--,0,--,-67,-25,-50,-87,-41,-23,-10,-1,--,0,0,0,--,0,0,
基本每股收益,0.23,0.14,0.08,0.01,0.24,0.13,0.07,0,0.37,0.15,0.09,-0.03,0.53,0.2,0.02,-0.1,0.53,0.33,0.25,-0.03,0.58,0.38,0.28,0.02,0.52,0.11,0.07,0.06,0.18,0.16,0.1,0.06,0.21,0.17,0.1,0.07,0.24,0.19,0.11,0.01,0.21,0.15,0.12,0.05,0.33,0.25,0.18,0.05,0.24,0.18,0.15,0.04,
稀释每股收益,0.23,0.14,0.08,0.01,0.24,0.13,0.07,0,0.37,0.15,0.09,-0.03,0.53,0.2,0.02,-0.1,0.53,0.33,0.25,-0.03,0.58,0.38,0.28,0.02,0.52,0.11,0.07,0.06,0.18,0.16,0.1,0.06,0.21,0.17,0.1,0.07,0.24,0.19,0.11,0.01,0.21,0.15,0.12,0.05,0.33,--,0.18,0,0.24,--,0.15,0,
