报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),5772,20083,17471,12289,7026,30792,68150,44712,24133,76407,42204,31583,19959,54588,42600,22426,12970,59135,32220,18423,9709,46053,30523,19404,8082,36456,21411,13943,4379,26371,19543,13730,5297,21099,10739,3342,15529,12441,9647,
营业收入(万元),5772,20083,17471,12289,7026,30792,68150,44712,24133,76407,42204,31583,19959,54588,42600,22426,12970,59135,32220,18423,9709,46053,30523,19404,8082,36456,21411,13943,4379,26371,19543,13730,5297,21099,10739,3342,15529,12441,9647,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
营业总成本(万元),20165,264110,61129,35885,15795,114276,63845,42090,21722,71973,41116,31151,17143,49271,36390,19005,11136,45734,28249,17595,8469,38018,26045,16168,7009,28526,16596,10765,3652,20711,15473,10735,4159,16082,8009,2763,12185,10770,8099,
营业成本(万元),4801,16155,12868,8974,4938,22380,34086,22376,11739,37894,20989,15427,8908,24590,19270,9060,5709,26029,15325,8887,4670,23278,15330,9522,3939,17416,10334,6701,2116,12273,9299,6645,2601,10403,5128,1597,7262,5905,4824,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
研发费用(万元),397,3477,2292,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
