报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),31135,19478,9189,37172,26210,16963,6862,29965,22298,14143,5368,29841,30434,26139,25244,
营业收入(万元),31135,19478,9189,37172,26210,16963,6862,29965,22298,14143,5368,29841,30434,26139,25244,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),29567,18543,8907,34685,24257,15737,6593,27376,20562,13071,5443,28636,28156,22927,21639,
营业成本(万元),25704,16057,7573,30531,21315,13840,5590,24119,18101,11496,4629,24934,24651,20462,19382,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),113,64,28,314,103,60,24,144,90,63,12,146,186,129,155,
销售费用(万元),1127,701,278,845,573,332,168,593,455,282,143,767,714,615,587,
管理费用(万元),2297,1500,935,2413,1712,1080,603,1831,1429,880,450,2107,1937,1349,1148,
财务费用(万元),323,204,93,542,455,326,172,559,454,316,168,725,554,313,398,
资产减值损失(万元),4,16,--,40,98,99,36,131,34,34,41,-43,114,60,-31,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1568,935,282,2487,1953,1226,269,2589,1736,1073,-75,1204,2279,3212,3605,
营业外收入(万元),455,364,134,508,400,294,109,443,310,215,95,573,622,1009,722,
营业外支出(万元),23,23,15,114,120,18,15,19,7,1,1,58,193,737,505,
非流动资产处置损失(万元),3,19,--,111,110,17,15,7,5,--,--,45,184,340,14,
利润总额(万元),2000,1277,401,2881,2232,1502,363,3013,2039,1287,18,1720,2708,3484,3821,
所得税费用(万元),196,186,53,255,309,163,54,449,266,181,-6,100,231,287,526,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1804,1091,347,2627,1924,1338,309,2564,1773,1106,24,1620,2477,3197,3296,
归属于母公司所有者的净利润(万元),1804,1091,347,2627,1924,1338,309,2564,1773,1106,24,1620,2497,3207,3289,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,0,--,--,--,--,--,--,--,--,--,--,-19,-11,7,
基本每股收益,0.13,0.08,0.04,0.38,0.24,0.22,0.05,0.43,0.3,0.18,0,0.27,0.42,0.53,0.55,
稀释每股收益,0.13,0.08,0.04,0.38,0.24,0.22,0.05,0.43,0.3,0.18,0,0.27,0.42,0.53,0.55,
