报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),36392,22419,6678,63573,43444,29069,10605,51192,17275,15167,31704,30592,28078,25689,
营业收入(万元),36392,22419,6678,63573,43444,29069,10605,51192,17275,15167,31704,30592,28078,25689,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),36593,22515,7218,58692,38703,26589,9078,46799,20841,16139,31206,27500,23672,21501,
营业成本(万元),21653,12487,3883,38811,25837,17561,5863,30929,10710,9438,18995,16825,15042,13761,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),311,169,62,542,221,139,75,556,248,129,336,427,339,450,
销售费用(万元),5903,3734,1310,8175,5181,3744,1325,7063,4208,2638,5231,4256,3683,3413,
管理费用(万元),8326,5678,2046,9140,6353,4178,1759,6539,4784,3184,5341,4652,3892,3305,
财务费用(万元),-233,-186,-83,458,377,234,55,741,543,352,704,658,296,279,
资产减值损失(万元),633,633,--,1566,735,735,--,971,348,399,600,683,420,294,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),15,--,--,--,--,--,--,--,--,--,265,1870,9,9,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1126,540,-540,4881,4741,2480,1527,4393,-3566,-972,764,4962,4415,4196,
营业外收入(万元),85,84,586,3323,1863,1623,1199,3037,1889,1639,1090,1991,1074,750,
营业外支出(万元),13,8,2,39,2,1,--,20,10,6,156,12,73,27,
非流动资产处置损失(万元),1,1,0,28,--,1,--,1,--,1,1,1,--,--,
利润总额(万元),1198,617,44,8165,6602,4103,2726,7410,-1687,662,1698,6941,5416,4919,
所得税费用(万元),-17,-115,-1,1231,1005,606,462,1016,-66,52,265,1021,846,682,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1216,732,45,6935,5597,3496,2264,6394,-1620,611,1433,5920,4569,4237,
归属于母公司所有者的净利润(万元),1216,732,45,6935,5597,3496,2264,6394,-1620,611,1433,5920,4569,4237,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.11,0.07,0,0.82,0.7,0.44,0.28,0.8,-0.2,0.08,0.18,0.74,0.57,0.55,
稀释每股收益,0.11,0.07,0,0.82,0.7,0.44,0.28,0.8,-0.2,0.08,0.18,0.74,0.57,0.55,
