报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),180971,111153,64631,18962,155733,101061,57890,26957,141640,78888,40477,14216,82135,50301,26208,10814,57591,35761,21416,7643,39905,26155,14937,5270,30614,18463,12858,4926,25256,14258,9206,3296,22778,17805,15705,
营业收入(万元),180971,111153,64631,18962,155733,101061,57890,26957,141640,78888,40477,14216,82135,50301,26208,10814,57591,35761,21416,7643,39905,26155,14937,5270,30614,18463,12858,4926,25256,14258,9206,3296,22778,17805,15705,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),170489,106126,62879,21163,139934,92852,54829,26497,131358,75522,40411,15139,79850,49897,27617,11391,57105,36349,22276,8255,39732,26362,15861,6185,28118,17784,12185,4789,22760,13655,8719,3265,18822,14575,13058,
营业成本(万元),130856,82069,48920,14497,107992,72596,42380,20672,99032,54940,27937,10075,60019,38503,20083,8116,42514,26949,16404,5375,27993,18713,10774,3858,21247,12920,8861,3356,17038,9763,6235,2154,14801,11694,10431,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
