报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),35753,22683,11268,41596,31682,20245,9812,37568,8682,36113,32755,27200,
营业收入(万元),35753,22683,11268,41596,31682,20245,9812,37568,8682,36113,32755,27200,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),31208,20056,10015,36455,28141,17970,8922,33045,8039,31414,28391,23042,
营业成本(万元),9538,5955,3012,10092,8609,5206,2631,9101,2270,9742,8723,7336,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),463,286,147,586,438,291,139,543,123,501,423,370,
销售费用(万元),18066,12002,5926,22410,16441,10723,5306,20226,4724,18409,16270,13142,
管理费用(万元),3082,1800,901,3039,2314,1509,729,2908,799,2592,2585,1808,
财务费用(万元),0,-18,15,194,150,104,44,144,6,182,212,233,
资产减值损失(万元),59,30,14,135,189,137,73,125,116,-11,178,151,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),216,82,1,--,--,--,--,--,--,--,95,148,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4761,2710,1254,5141,3541,2275,890,4523,643,4699,4458,4306,
营业外收入(万元),334,150,22,149,76,26,21,370,1,59,98,35,
营业外支出(万元),36,4,2,6,2,1,0,20,2,25,51,25,
非流动资产处置损失(万元),3,3,1,3,2,1,0,12,0,7,7,23,
利润总额(万元),5059,2855,1274,5284,3614,2300,911,4873,642,4733,4505,4316,
所得税费用(万元),1287,714,340,1505,943,622,272,1344,196,1341,1217,1221,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3772,2141,934,3778,2672,1677,639,3529,447,3391,3289,3095,
归属于母公司所有者的净利润(万元),3772,2141,934,3778,2672,1677,639,3529,447,3391,3289,3095,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.48,0.29,0.15,0.59,0.42,0.26,0.1,0.55,0.07,0.53,0.51,0.51,
稀释每股收益,0.48,0.29,0.15,0.59,0.42,0.26,0.1,0.55,0.07,0.53,0.51,0.51,
