报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),16891,73732,58706,42113,14109,61426,50462,37352,12205,60502,52861,36754,13070,58351,49898,37685,10914,60242,53110,42475,
营业收入(万元),16891,73732,58706,42113,14109,61426,50462,37352,12205,60502,52861,36754,13070,58351,49898,37685,10914,60242,53110,42475,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),11061,52544,40347,27782,9736,45520,35881,25363,8495,46818,39145,26032,9396,44227,36310,25584,7774,45469,40061,31956,
营业成本(万元),8539,35248,27414,19224,6318,30404,24619,17895,5971,31518,27375,18550,6821,29902,25008,18203,5577,30761,27242,21862,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),38,195,141,107,40,227,139,104,21,80,60,37,17,40,26,19,7,70,82,140,
销售费用(万元),1522,11439,8979,6016,2087,10194,7681,5255,1613,10391,8271,5108,1584,9639,7771,5183,1483,10583,9176,7082,
管理费用(万元),1140,5995,3919,2442,1082,5202,3986,2547,934,5135,3589,2482,982,4392,3274,2078,715,3995,3340,2699,
财务费用(万元),-180,-428,-391,-317,-51,-830,-721,-645,-56,-368,-211,-199,-19,-184,-157,-126,-7,10,211,113,
资产减值损失(万元),--,96,286,310,260,323,178,206,12,62,60,54,10,438,389,227,--,52,10,60,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),18,355,262,228,174,228,123,--,--,79,79,79,79,52,52,52,--,33,18,1,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5854,21724,18621,14558,4546,16135,14704,11989,3709,13763,13795,10801,3753,14177,13640,12153,3140,14806,13067,10521,
营业外收入(万元),5,152,209,119,12,455,351,168,110,2027,134,128,0,418,379,247,103,461,598,1474,
营业外支出(万元),62,129,50,8,0,259,213,2,0,101,42,26,5,109,77,2,1,273,54,87,
非流动资产处置损失(万元),--,--,3,1,--,41,1,0,0,2,--,--,--,9,2,0,-3,3,5,25,
利润总额(万元),5797,21746,18780,14669,4558,16331,14842,12155,3819,15689,13887,10903,3748,14486,13942,12397,3242,14994,13611,11908,
所得税费用(万元),870,3216,2785,2164,645,2406,2201,1792,571,2308,2066,1627,561,2127,2112,1874,486,2191,2086,1798,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4927,18530,15995,12505,3913,13925,12641,10363,3248,13381,11821,9275,3187,12359,11831,10523,2756,12804,11525,10110,
归属于母公司所有者的净利润(万元),4927,18530,15995,12505,3913,13925,12641,10363,3248,13381,11821,9275,3187,12359,11831,10523,2756,12804,11525,10110,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.66,2.47,2.13,1.67,0.52,1.86,1.69,1.38,0.43,1.88,1.69,1.37,0.53,2.06,1.97,1.75,0.46,2.13,1.92,1.69,
稀释每股收益,0.66,2.47,2.13,1.67,0.52,1.86,1.69,1.38,0.43,1.88,1.69,1.37,0.53,2.06,1.97,1.75,0.44,2.13,1.92,1.69,
