报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),15444,143503,133008,75754,28629,166560,56224,33317,11104,182619,85269,42897,12460,85600,29391,84823,37093,161321,116706,75363,32253,145887,106640,67581,29620,135588,99985,64337,30344,144164,109589,71056,32648,137763,100542,65535,28561,110353,75730,48116,114940,88951,110136,109297,
营业收入(万元),15444,143503,133008,75754,28629,166560,56224,33317,11104,182619,85269,42897,12460,85600,29391,84823,37093,161321,116706,75363,32253,145887,106640,67581,29620,135588,99985,64337,30344,144164,109589,71056,32648,137763,100542,65535,28561,110353,75730,48116,114940,88951,110136,109297,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业总成本(万元),14646,250217,102694,52594,18321,127254,40978,25163,8661,144852,67189,31106,9891,60390,22712,78995,35393,155014,113143,71878,31714,139061,101006,62805,28133,126793,92561,59947,28129,133592,101280,65001,29862,124059,90395,58773,26418,97812,66221,41931,108221,83869,103460,105030,
营业成本(万元),13089,128948,105102,60480,23070,91852,30076,20008,6121,121239,57523,26660,7512,43325,15509,65206,28892,130383,94703,60048,26318,117350,84709,52283,23714,108565,79491,51144,24410,116526,89766,57548,26412,109087,80005,51641,22807,83581,56103,35588,95066,74023,92184,94529,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
研发费用(万元),161,420,352,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业税金及附加(万元),1,903,183,186,121,1027,245,166,62,610,288,243,74,385,140,416,208,793,651,386,145,570,395,283,118,514,363,226,91,447,316,189,51,339,213,112,45,310,234,157,363,228,322,173,
销售费用(万元),594,23342,2963,932,497,9745,6244,2278,1077,4932,2151,1461,397,2590,1373,3467,1449,6690,4719,2921,1413,5736,4187,2622,1191,4744,3439,2211,1095,4343,3379,2272,1112,4157,3250,2081,936,4082,2797,1656,3727,2562,2791,2487,
管理费用(万元),1419,7425,4716,3356,1485,6776,4088,2708,1257,5740,5154,3017,1380,7074,2760,8841,4389,15448,11308,7041,3346,14652,10433,6608,3115,12606,9020,5869,2718,12272,7818,4939,2266,10577,6778,4462,2395,8181,5861,3655,7020,5474,5929,6066,
财务费用(万元),743,3783,3406,2404,1099,6176,3251,2311,1206,3884,2309,1058,584,2535,1638,-200,-134,-94,-133,-15,-18,-137,-169,-173,-152,-1202,-1040,-719,-349,-1181,-867,-653,-344,-759,-482,-187,-45,608,523,415,1761,1360,1742,1761,
资产减值损失(万元),-1361,85396,-14028,-14764,-7950,11678,-2926,-2309,-1062,8447,-236,-1333,-55,4481,1292,1263,590,1795,1895,1497,510,888,1451,1181,147,1565,1287,1215,165,1185,867,706,365,658,632,666,280,1051,702,460,284,221,493,13,
公允价值变动收益(万元),--,--,--,--,--,81,81,81,29,-81,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),1,-89,-79,-60,-31,-88,-82,-67,-48,123,4,4,4,-38,--,1272,389,1763,1199,968,530,1633,1297,818,88,168,119,103,-28,68,18,65,20,246,143,94,35,151,62,68,48,68,1467,-42,
对联营企业和合营企业的投资收益(万元),1,-103,-87,-68,-33,-105,-79,-65,-48,--,--,--,--,--,--,110,47,196,131,90,50,552,512,474,17,-128,-85,-31,-28,22,18,65,20,246,143,94,35,149,0,65,58,0,108,-64,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业利润(万元),844,-105812,30858,23672,10276,41884,15245,8168,2425,37808,18084,11795,2574,25172,6679,7101,2089,8069,4762,4453,1069,8459,6931,5594,1574,8963,7542,4493,2187,10639,8328,6121,2805,13950,10290,6855,2177,12692,9571,6252,6767,5150,8143,4225,
营业外收入(万元),85,172,4,4,0,86,2566,1204,972,1341,984,308,98,1780,834,160,61,515,266,146,88,513,393,245,18,1530,385,263,235,1014,842,90,77,595,387,13,0,892,726,628,860,734,686,79,
营业外支出(万元),2,1174,7,6,0,5,0,0,0,9,9,5,4,0,0,68,24,315,9,8,4,257,145,91,36,439,167,107,54,331,277,143,58,246,167,87,36,162,115,71,218,149,167,185,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,8,4,--,--,0,17,10,29,1,1,1,51,12,3,--,178,11,11,0,120,--,--,--,17,--,--,--,9,0,8,44,0,17,13,
利润总额(万元),927,-106813,30855,23669,10276,41965,17811,9373,3398,39140,19059,12098,2667,26952,7512,7192,2126,8269,5019,4592,1153,8715,7179,5748,1556,10053,7760,4649,2368,11322,8893,6067,2824,14299,10509,6781,2141,13422,10182,6809,7409,5735,8662,4119,
所得税费用(万元),392,3213,5537,4020,1548,797,2522,1551,513,8726,4760,2884,649,6727,2470,843,302,1390,697,570,139,1653,1170,878,217,1390,1134,729,199,1067,960,509,271,1350,946,629,204,1242,950,874,795,937,1993,1071,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
净利润(万元),535,-110027,25318,19649,8728,41168,15290,7822,2885,30414,14299,9214,2018,20224,5042,6349,1824,6879,4322,4022,1014,7062,6009,4870,1339,8663,6626,3920,2169,10255,7933,5558,2553,12948,9563,6153,1937,12180,9233,5936,6615,4797,6669,3048,
归属于母公司所有者的净利润(万元),625,-109430,24548,19306,8735,40842,14950,7618,2857,29011,14597,9239,2050,19921,4625,4938,1379,5428,3265,3177,781,5232,4525,3684,1080,7233,5589,3188,1759,8044,6061,4101,1863,9223,6817,4450,1333,8716,6635,4208,4977,3664,5054,2376,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-90,-596,770,343,-6,326,339,204,28,1403,-299,-26,-32,303,418,1411,445,1451,1056,845,232,1829,1484,1186,259,1430,1037,732,409,2211,1872,1457,691,3725,2746,1702,604,3464,2598,1727,1638,1134,1616,672,
基本每股收益,0.01,-2.3,0.52,0.56,0.26,1.29,0.48,0.24,0.09,0.92,0.46,0.29,0.07,0.76,0.29,0.25,0.07,0.27,0.16,0.16,0.04,0.26,0.23,0.19,0.05,0.37,0.28,0.16,0.09,0.41,0.31,0.21,0.19,0.95,0.71,0.47,0.15,1.18,0.9,0.57,0.67,0.49,0.68,0.32,
稀释每股收益,0.01,-2.3,0.52,0.56,0.26,1.29,0.48,0.24,0.09,0.92,0.46,0.29,0.07,0.76,0.29,0.25,0.07,0.27,0.16,0.16,0.04,0.26,0.23,0.19,0.05,0.37,0.28,0.16,0.09,0.41,0.31,0.21,0.19,0.95,0.71,0.47,0.15,1.18,0.9,0.57,0.67,0.49,0.68,0.32,
