报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),2781,14385,11977,8566,3663,13769,9636,7400,3251,12918,10460,7816,2779,15725,10512,8186,3006,15681,16026,12756,
营业收入(万元),2781,14385,11977,8566,3663,13769,9636,7400,3251,12918,10460,7816,2779,15725,10512,8186,3006,15681,16026,12756,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),2484,13492,10891,7484,3439,11985,8561,6215,2849,10314,8217,5890,2134,11589,7271,5404,2196,11736,12363,9529,
营业成本(万元),1674,9713,8649,5879,2144,8956,6344,4547,2144,7493,6101,4589,1493,9031,5780,4365,1662,9297,9453,7570,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),61,223,168,116,53,136,18,14,7,26,19,14,8,55,55,47,41,102,116,84,
销售费用(万元),70,285,202,127,48,277,210,147,77,304,245,155,54,363,238,174,53,315,387,282,
管理费用(万元),411,2336,1385,1023,436,2194,1784,1287,494,2178,1423,761,383,1853,942,617,284,1844,2098,1393,
财务费用(万元),144,425,275,148,54,218,133,42,3,229,214,162,69,206,95,41,26,136,356,272,
资产减值损失(万元),124,510,212,191,104,203,72,179,123,83,214,209,127,80,161,161,130,42,-48,-71,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),362,1333,1086,1083,224,1783,1075,1185,402,2604,2243,1926,645,4136,3241,2782,810,3945,3663,3227,
营业外收入(万元),0,200,515,336,61,1930,1192,128,73,912,68,10,6,161,154,132,20,81,115,41,
营业外支出(万元),--,22,1,1,1,4,1,--,--,--,--,--,--,2,2,2,--,1,0,4,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,2,--,--,--,4,
利润总额(万元),362,1510,1600,1418,284,3709,2266,1313,474,3517,2312,1936,651,4296,3393,2913,831,4026,3777,3263,
所得税费用(万元),50,258,342,294,38,576,371,226,83,610,404,340,131,694,564,477,146,644,575,478,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),313,1253,1258,1123,247,3134,1896,1087,392,2906,1908,1596,520,3601,2829,2436,684,3382,3202,2785,
归属于母公司所有者的净利润(万元),313,1253,1258,1123,247,3134,1896,1087,392,2906,1908,1596,520,3601,2829,2436,684,3382,3202,2785,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.03,0.14,0.14,0.12,0.03,0.35,0.21,0.12,0.09,0.73,0.5,0.47,0.15,1.06,0.83,0.72,0.2,0.99,0.94,0.98,
稀释每股收益,0.03,0.14,0.14,0.12,0.03,0.35,0.21,0.12,0.09,0.73,0.5,0.47,0.15,1.06,0.83,0.72,0.2,0.99,0.94,0.98,
