报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),32401,23472,10751,36778,29212,18093,8429,30177,23110,16471,26792,20477,15512,13730,
营业收入(万元),32401,23472,10751,36778,29212,18093,8429,30177,23110,16471,26792,20477,15512,13730,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),22478,16703,7400,25559,19122,12353,5821,20822,15586,11646,19190,15681,11583,10254,
营业成本(万元),15459,11553,4944,16812,12933,8520,3605,15372,11376,8684,14228,11475,8310,7717,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),369,249,122,422,259,162,68,317,278,187,263,227,178,148,
销售费用(万元),1485,953,433,1861,1526,1129,717,1554,1206,837,1470,1205,774,602,
管理费用(万元),4436,3301,1595,6338,4223,2389,1236,3878,2734,1760,3304,2758,2405,1637,
财务费用(万元),-151,-122,-60,-273,-195,-166,-59,-292,-217,-126,-126,-63,-29,71,
资产减值损失(万元),881,769,366,399,376,319,255,-6,210,304,51,79,-55,80,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-127,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9994,6810,3351,11219,10091,5740,2608,9355,7524,4825,7602,4796,3929,3348,
营业外收入(万元),107,92,73,746,106,44,18,3257,1750,1641,294,186,1179,75,
营业外支出(万元),35,10,--,11,3,3,--,3,2,1,2,6,0,4,
非流动资产处置损失(万元),22,--,--,1,0,0,--,--,--,--,1,1,--,1,
利润总额(万元),10065,6891,3423,11954,10193,5781,2626,12609,9271,6464,7894,4976,5108,3419,
所得税费用(万元),1522,1062,514,1783,1600,928,397,1931,1445,1008,1172,764,829,375,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8544,5829,2909,10171,8593,4852,2229,10679,7826,5456,6722,4212,4279,3044,
归属于母公司所有者的净利润(万元),8544,5829,2909,10171,8593,4852,2229,10679,7826,5456,6722,4212,4279,3103,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-59,
基本每股收益,0.85,0.58,0.29,1.36,1.15,0.65,0.3,1.42,1.04,0.73,0.9,0.56,0.57,--,
稀释每股收益,0.85,0.58,0.29,1.36,--,0.65,0.3,1.42,--,0.73,0.9,0.56,0.57,--,
