报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),31057,19166,8488,41755,30070,18905,7803,34653,25627,32471,30874,25999,22428,
营业收入(万元),31057,19166,8488,41755,30070,18905,7803,34653,25627,32471,30874,25999,22428,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),26989,16703,7584,36543,25825,16261,6807,30166,22353,28264,27032,22535,20191,
营业成本(万元),23806,14619,6596,32133,22829,14313,5883,26431,19684,24845,23778,20171,18388,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),158,109,43,218,75,51,24,86,54,90,120,87,60,
销售费用(万元),842,547,267,1144,832,529,241,864,587,704,556,384,298,
管理费用(万元),2045,1331,639,3104,2105,1398,588,2648,1801,2478,2324,1786,1322,
财务费用(万元),89,40,30,-236,-57,-34,31,105,110,183,180,68,69,
资产减值损失(万元),50,58,9,180,40,4,40,32,118,-36,73,39,54,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),301,160,18,-2,-1,-1,--,-13,-12,-9,--,--,--,
对联营企业和合营企业的投资收益(万元),--,-1,--,-2,--,-1,--,-13,--,-9,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4556,2777,922,5210,4244,2642,995,4474,3263,4198,3843,3464,2237,
营业外收入(万元),227,220,135,253,209,163,56,292,213,190,112,42,30,
营业外支出(万元),109,13,0,2,2,1,1,19,17,5,21,7,1,
非流动资产处置损失(万元),--,--,--,--,--,--,--,16,--,--,0,6,--,
利润总额(万元),4674,2984,1056,5461,4451,2804,1050,4748,3459,4383,3934,3499,2266,
所得税费用(万元),492,382,123,729,600,379,139,631,465,574,514,454,283,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4182,2602,934,4732,3851,2425,911,4117,2994,3809,3419,3046,1983,
归属于母公司所有者的净利润(万元),4182,2602,934,4732,3851,2425,911,4117,2994,3809,3419,3046,1983,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.44,0.27,0.1,0.66,0.53,0.34,0.13,0.57,0.42,0.53,0.5,0.45,--,
稀释每股收益,0.44,0.27,0.1,0.66,0.53,0.34,0.13,0.57,0.42,0.53,0.5,0.45,--,
