报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),50937,29534,7033,54551,31998,20903,3138,44353,52064,20821,40618,29973,22936,
营业收入(万元),50937,29534,7033,54551,31998,20903,3138,44353,52064,20821,40618,29973,22936,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),44643,26058,6768,48241,29202,19091,3626,38735,45931,18986,34965,26033,20831,
营业成本(万元),38369,22342,5243,41028,23924,15461,2304,31169,38579,15901,29559,22077,17945,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),96,73,4,140,114,103,14,1213,1378,557,1045,762,681,
销售费用(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,
管理费用(万元),5753,3363,1466,6047,4407,3054,1152,5439,5079,2162,4041,2762,1796,
财务费用(万元),604,396,174,763,580,392,157,692,505,223,365,466,296,
资产减值损失(万元),-179,-116,-118,264,177,81,--,221,391,142,-45,-35,113,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),41,21,-3,-11,-5,-3,0,-8,--,--,--,--,30,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6351,3512,261,6299,2791,1809,-488,5609,6133,1835,5653,3940,2134,
营业外收入(万元),84,76,36,53,53,8,--,330,143,10,165,63,13,
营业外支出(万元),1,1,0,17,12,10,4,24,16,9,43,34,27,
非流动资产处置损失(万元),0,0,--,3,1,1,--,9,2,1,6,5,1,
利润总额(万元),6434,3587,297,6335,2832,1807,-492,5915,6260,1837,5776,3969,2120,
所得税费用(万元),951,537,48,1031,517,295,0,1030,997,285,894,611,505,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5483,3051,250,5304,2315,1512,-493,4886,5263,1552,4881,3358,1615,
归属于母公司所有者的净利润(万元),5483,3051,250,5304,2315,1512,-493,4886,5263,1552,4881,3358,1617,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,-2,
基本每股收益,0.27,0.35,0.03,0.71,0.15,0.2,-0.07,0.65,0.7,0.21,0.72,0.56,--,
稀释每股收益,0.27,0.35,0.03,0.71,0.15,0.2,-0.07,0.65,0.7,0.21,0.72,0.56,--,
