报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),109868,80089,48902,20834,100044,73555,44544,18510,101181,73334,44494,20012,105182,78378,43896,18274,111019,79788,45561,19359,126164,89395,50271,21185,131136,90637,50232,20145,126243,92529,48413,17757,123191,87724,44132,16917,118380,91322,43446,17056,142685,133364,56375,23234,154920,114141,60651,24515,189244,139601,78694,27716,
营业收入(万元),109868,80089,48902,20834,100044,73555,44544,18510,101181,73334,44494,20012,105182,78378,43896,18274,111019,79788,45561,19359,126164,89395,50271,21185,131136,90637,50232,20145,126243,92529,48413,17757,123191,87724,44132,16917,118380,91322,43446,17056,142685,133364,56375,23234,154920,114141,60651,24515,189244,139601,78694,27716,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
营业总成本(万元),107211,79785,49447,21967,107475,78020,48741,20974,120399,77151,47713,21930,110574,80447,47029,21016,126573,90854,50933,23225,137790,97036,57980,25169,135015,94651,54983,24052,134316,96776,53619,21963,134694,94486,50879,21688,128922,97715,51237,23006,200063,149745,69029,29545,183552,122060,65028,26814,196365,138064,77046,29351,
营业成本(万元),65396,45754,27503,10898,69442,52436,33028,13656,76931,55451,33788,15614,79975,59791,33672,14735,88056,62828,36343,15897,102621,73015,41958,17856,105481,72773,40519,16679,100449,72227,38919,15000,104060,73902,37890,15336,99894,77507,38431,16994,135360,123620,52567,21453,141257,97419,50510,19806,160473,114610,61714,22943,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
研发费用(万元),1580,1037,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1788,1265,873,431,1566,1069,785,378,1311,445,320,166,727,430,270,142,616,482,365,194,541,385,255,180,601,355,246,145,678,311,218,95,268,137,96,47,352,255,134,40,456,250,183,98,532,--,128,41,260,--,65,29,
销售费用(万元),19403,19885,12620,6320,15302,9449,5236,2179,11932,7540,4864,1984,10674,7188,4708,2141,10189,7136,4270,2068,9611,6873,4195,1965,8879,6409,3868,2010,8256,6355,3332,1625,6794,5408,3324,1781,7147,5491,3112,1553,7902,5968,3371,1603,9471,6756,4276,1734,10932,8595,5751,2014,
管理费用(万元),18015,12216,8613,4157,19060,14893,9636,4842,17443,13288,8624,3923,17001,12848,8098,3896,18249,12587,8325,4108,21071,12254,7997,3796,14499,11266,7762,3748,16136,12998,8377,3803,16596,10514,7124,3310,14357,10354,6912,3178,20170,12211,8204,3834,19506,10713,7494,3704,16990,10619,7080,3142,
财务费用(万元),-209,-372,-162,161,389,249,121,20,68,409,118,243,147,72,161,103,2830,2521,1631,951,3781,3428,2494,1371,4728,3874,2613,1470,5894,4495,2783,1443,5066,3883,2491,1215,4726,4053,2580,1446,9007,7478,4704,2523,8543,6935,2612,1529,7239,4240,2436,1224,
资产减值损失(万元),1238,1,1,-0,1717,-75,-66,-99,12714,18,-1,--,2050,118,120,--,6634,5300,--,6,165,1081,1082,-1,828,-25,-25,--,2902,390,-10,-3,1910,643,-47,0,2446,56,68,-206,27168,217,0,34,4244,238,7,0,472,--,--,--,
公允价值变动收益(万元),1838,-381,-484,1,2783,32,15,9,1786,101,-1,-1,588,-75,0,-1,454,27,-205,-132,715,33,-30,28,741,-28,11,-3,3246,-160,-144,-19,1061,-18,-124,-13,475,-143,20,26,-263,-320,0,0,1454,1863,1863,0,576,--,--,--,
投资收益(万元),13752,11639,9263,2786,16734,13312,9589,2726,23357,20459,14804,2387,16067,13233,10553,3488,56134,29977,7445,1232,19032,14687,13659,8221,9866,7280,6143,400,11217,11106,10135,4072,12777,10184,9106,870,9762,7063,5254,3100,15248,15600,11778,4388,19622,6758,2512,879,5275,1666,1234,734,
对联营企业和合营企业的投资收益(万元),9510,7656,5296,2756,12421,9289,5712,2671,11561,8927,5902,2305,10257,7731,5140,1929,5578,3869,2607,--,5335,3655,2688,--,287,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,4218,--,0,0,13790,--,--,0,2626,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,0,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
营业利润(万元),18254,11541,8212,1617,12290,8878,5407,271,5926,16744,11585,468,11263,11090,7420,745,41034,18938,1868,-2766,8120,7078,5919,4265,6727,3238,1403,-3511,6391,6700,4784,-153,2335,3404,2236,-3914,-305,526,-2518,-2824,-42393,-1102,-876,-1923,-7555,703,-2,-1420,-1270,3203,2881,-901,
营业外收入(万元),98,26,8,7,114,265,180,151,252,193,160,21,7330,4422,4380,162,834,590,28,11,324,108,56,15,660,70,42,34,697,210,181,21,623,400,281,92,1497,256,235,16,797,695,671,598,3409,101,77,67,2163,1487,577,24,
营业外支出(万元),346,54,29,1,735,126,121,8,175,62,16,14,184,25,18,9,4032,3390,349,60,111,62,55,47,895,79,76,60,444,25,18,6,1333,962,963,56,262,142,77,3,1159,3144,151,14,684,101,66,51,188,351,271,29,
非流动资产处置损失(万元),--,--,--,--,--,122,119,8,54,20,15,13,149,18,14,3,3982,3325,322,--,30,6,4,--,712,20,18,--,317,--,--,--,--,--,--,--,--,133,--,--,930,311,0,0,553,11,--,0,123,--,--,--,
利润总额(万元),18005,11513,8191,1623,11670,9017,5466,413,6002,16875,11729,475,18408,15486,11782,898,37836,16138,1547,-2814,8334,7124,5920,4234,6492,3230,1368,-3537,6644,6884,4947,-138,1625,2842,1554,-3877,930,641,-2359,-2811,-42754,-3551,-356,-1339,-4830,702,10,-1404,705,4339,3187,-907,
所得税费用(万元),2404,452,166,91,2884,538,172,43,1597,968,162,46,1051,984,783,54,9817,3891,138,47,1730,1486,1419,505,1415,734,606,67,2248,1091,815,573,207,377,152,20,819,788,326,12,2185,932,430,781,-1500,452,327,10,257,455,367,38,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
净利润(万元),15601,11061,8025,1532,8786,8479,5294,371,4405,15907,11567,429,17357,14502,10999,844,28020,12248,1409,-2861,6603,5639,4501,3729,5076,2496,763,-3603,4395,5793,4133,-711,1419,2465,1403,-3898,111,-147,-2685,-2823,-44939,-4483,-786,-2120,-3330,251,-317,-1414,448,3883,2820,-944,
归属于母公司所有者的净利润(万元),13525,10379,7899,1832,10530,9575,6139,1018,8997,15959,12034,947,15743,12763,9805,1433,29093,12286,2036,-2180,6539,5717,5060,4332,5175,2132,1182,-3086,3815,5124,4417,-177,1524,2387,2030,-3263,737,201,-1574,-1755,-34480,-661,1774,-588,509,598,359,-428,374,3826,3094,-440,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),2076,682,126,-300,-1744,-1096,-845,-648,-4591,-52,-467,-518,1614,1739,1194,-589,-1074,-38,-627,-681,64,-78,-559,-603,-99,364,-419,-517,580,669,-285,-535,-105,78,-627,-635,-626,-348,-1111,-1068,-10459,-3822,-2560,-1532,-3839,-347,-675,-986,74,57,-274,-505,
基本每股收益,0.11,0.09,0.07,0.02,0.09,0.08,0.05,0.01,0.07,0.13,0.1,0.01,0.13,0.11,0.08,0.01,0.24,0.1,0.02,-0.02,0.05,0.05,0.04,0.04,0.04,0.02,0.01,-0.03,0.03,0.04,0.04,-0,0.01,0.02,0.02,-0.03,0.01,0,-0.01,-0.01,-0.29,-0.01,0.01,-0,0,0.01,0,-0,0,0.03,0.03,-0,
稀释每股收益,0.11,0.09,0.07,0.02,0.09,0.08,0.05,0.01,0.07,0.13,0.1,0.01,0.13,0.11,0.08,0.01,0.24,0.1,0.02,-0.02,0.05,0.05,0.04,0.04,0.04,0.02,0.01,-0.03,0.03,0.04,0.04,-0,0.01,0.02,0.02,-0.03,0.01,0,-0.01,-0.01,-0.29,-0.01,0.01,-0,0,0.01,0,-0,0,0.03,0.03,-0,
