报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),40599,13795,68045,47147,33084,13551,64826,45358,30400,11154,60761,38972,27305,8613,60712,37457,25501,7044,54050,34072,22761,6177,36440,23104,15477,3582,24116,16326,10956,2976,28137,19921,13903,26446,16780,23931,21265,
营业收入(万元),40599,13795,68045,47147,33084,13551,64826,45358,30400,11154,60761,38972,27305,8613,60712,37457,25501,7044,54050,34072,22761,6177,36440,23104,15477,3582,24116,16326,10956,2976,28137,19921,13903,26446,16780,23931,21265,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),34827,12847,58006,40932,28661,12676,53740,37277,25028,10007,50543,32748,22644,7550,51529,32543,22343,6431,46694,30128,20086,5823,30667,19699,13270,3174,19369,13434,9052,2826,22991,15971,11060,21948,14024,20190,17910,
营业成本(万元),26787,9498,47069,32791,22916,10108,43130,29944,19903,8015,41347,26432,18390,5830,43498,26977,18508,5125,38759,24442,16388,4451,25918,16748,11421,2523,15967,11013,7433,2068,19375,13619,9435,19158,12240,17995,16144,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
