报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),45763,28855,10671,56248,40310,23664,8176,48886,35527,46719,33151,43274,39740,36649,
营业收入(万元),45763,28855,10671,56248,40310,23664,8176,48886,35527,46719,33151,43274,39740,36649,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),39238,24621,9822,47101,33151,19790,7649,40973,29756,38601,27404,35774,32810,31134,
营业成本(万元),31740,20062,7641,37458,26004,15226,5356,32077,23589,30330,21346,28392,27144,26227,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),406,256,124,480,212,123,7,313,205,292,213,259,217,106,
销售费用(万元),2487,1406,793,2784,2054,1266,694,2662,1910,2302,1624,1901,1438,1196,
管理费用(万元),4785,3039,1430,6101,4483,3017,1397,5338,3807,5145,3818,4722,3737,3236,
财务费用(万元),-259,-255,-26,51,62,-10,70,264,176,22,-4,194,194,316,
资产减值损失(万元),78,112,-140,226,335,168,125,321,68,511,406,307,81,53,
公允价值变动收益(万元),-686,-462,-619,806,582,329,259,-26,-7,-79,--,-2,2,--,
投资收益(万元),2441,787,625,1321,559,332,98,109,65,38,36,204,24,2,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8279,4558,855,11274,8300,4535,885,7996,5829,8077,5784,7702,6957,5518,
营业外收入(万元),230,177,84,565,323,260,153,315,187,261,163,339,158,588,
营业外支出(万元),52,47,2,22,11,2,0,136,98,46,20,61,132,24,
非流动资产处置损失(万元),49,46,--,18,7,--,--,132,94,5,4,41,82,11,
利润总额(万元),8457,4688,938,11817,8613,4793,1038,8174,5918,8292,5928,7979,6982,6082,
所得税费用(万元),1241,613,173,1918,1284,689,210,1196,894,1154,855,1170,1069,954,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7216,4075,765,9899,7328,4104,828,6978,5024,7137,5072,6810,5913,5128,
归属于母公司所有者的净利润(万元),7216,4075,765,9899,7328,4104,828,6978,5024,7137,5072,6810,5913,5128,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,1.11,0.64,0.13,1.98,1.47,0.82,0.17,1.4,1,1.43,1.01,1.36,1.18,1.03,
稀释每股收益,1.11,0.64,0.13,1.98,1.47,0.82,0.17,1.4,1,1.43,1.01,1.36,1.18,1.03,
