报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),22701,105315,69154,45829,19389,96835,64232,43987,19114,99473,65117,45073,17690,95011,61756,39198,14784,96947,66409,45550,20999,93427,58332,33784,13461,78923,50067,31727,7791,52365,33191,22921,7851,46930,29412,19676,41348,33927,26792,
营业收入(万元),22701,105315,69154,45829,19389,96835,64232,43987,19114,99473,65117,45073,17690,95011,61756,39198,14784,96947,66409,45550,20999,93427,58332,33784,13461,78923,50067,31727,7791,52365,33191,22921,7851,46930,29412,19676,41348,33927,26792,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
营业总成本(万元),14304,75950,47115,28153,11779,71980,44029,27122,12010,74528,45619,29550,11881,71958,45939,27591,10464,74976,51310,35002,17584,72727,46183,23307,10320,59392,38784,21985,4907,36954,23289,14754,5403,31951,19964,12314,28004,24727,17277,
营业成本(万元),2886,13312,8854,5724,2696,15003,10249,6309,3054,20105,13237,9502,4458,25005,17365,9231,3623,35638,25695,17973,10257,43659,25596,11335,4943,35925,23026,12749,1413,13593,8858,5152,2142,9725,6813,3142,7063,6328,5675,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
营业税金及附加(万元),480,1913,1280,786,238,2077,1185,858,389,1585,1102,583,195,1341,912,609,112,1691,903,671,257,1050,726,516,198,904,593,373,112,709,518,443,110,794,485,335,638,565,438,
销售费用(万元),9132,51751,31646,18406,7744,46297,26551,16103,6429,41008,25647,16092,5933,35344,21865,14280,5471,28170,18702,12784,5623,21778,16054,9107,3826,18395,11572,6681,2274,18648,11125,7600,2270,18481,10980,7401,17786,15107,10051,
管理费用(万元),1483,8156,5391,3370,1153,8286,5765,3674,2032,11678,5770,3473,1367,9835,5424,3334,1121,9027,5881,3932,1507,7017,4340,2782,1323,5276,4079,2619,1121,4991,3202,1955,901,3902,2130,1457,3395,3065,1699,
财务费用(万元),257,74,-147,-183,-105,39,29,30,1,-367,-327,-209,-91,-378,-332,-410,-231,-1113,-804,-456,-79,-1068,-815,-562,-47,-1105,-561,-485,-46,-1046,-471,-440,-71,-996,-473,-50,-782,-371,-668,
资产减值损失(万元),66,744,90,51,53,278,250,148,105,519,191,111,19,812,705,547,368,1563,933,97,19,290,282,130,76,-4,75,49,33,59,56,43,51,45,29,29,-96,33,82,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,-28,-28,-28,--,28,-334,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
投资收益(万元),31,1535,322,348,-97,2677,415,346,-100,2392,1144,1094,191,210,367,30,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,0,1707,213,
对联营企业和合营企业的投资收益(万元),--,186,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
营业利润(万元),8427,32166,22437,18099,7513,27532,20617,17211,7004,27309,20613,16588,6000,23291,15849,11638,4319,21971,15099,10548,3415,20701,12149,10476,3141,19530,11284,9742,2885,15410,9903,8168,2448,14979,9448,7362,13344,10908,9728,
营业外收入(万元),0,377,395,294,11,3929,1580,426,--,1892,291,268,165,5392,4767,3875,1627,3973,3098,3089,1954,1614,1394,136,24,770,287,200,144,2029,1122,372,166,1638,1154,662,1544,895,770,
营业外支出(万元),1,140,52,28,--,84,3,1,--,63,54,54,--,77,5,5,5,154,49,39,--,30,22,15,5,6,4,1,--,46,32,32,0,350,4,2,1173,47,55,
非流动资产处置损失(万元),--,--,4,0,--,2,0,--,--,2,0,--,--,14,1,1,1,25,18,17,--,1,--,--,--,4,1,1,--,6,--,--,0,47,3,2,5,28,5,
利润总额(万元),8427,32403,22780,18366,7524,31376,22194,17636,7004,29137,20850,16803,6166,28606,20611,15508,5941,25790,18148,13598,5369,22285,13521,10598,3160,20294,11567,9941,3028,17393,10993,8509,2614,16267,10598,8022,13714,11755,10442,
所得税费用(万元),740,2326,2030,1427,607,2598,2285,1630,571,3001,2248,1640,589,5059,3430,2482,971,4673,3056,2213,866,3505,2412,1658,481,3229,1988,1608,495,334,331,289,84,148,228,185,119,162,7,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,
净利润(万元),7687,30077,20750,16939,6917,28779,19909,16006,6434,26136,18602,15162,5576,23547,17181,13026,4970,21117,15092,11385,4503,18780,11109,8940,2679,17065,9580,8333,2534,17059,10662,8220,2530,16118,10370,7836,13595,11593,10435,
归属于母公司所有者的净利润(万元),7708,30084,20802,16965,6931,28986,20132,16126,6499,26491,18748,15226,5553,23753,17268,13075,4977,21337,15230,11479,4537,19018,11284,8968,2699,17072,9584,8330,2527,17046,10648,8205,2515,16081,10353,7820,13580,11584,10595,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3172,--,--,--,4683,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
少数股东损益(万元),-21,-7,-53,-26,-14,-208,-223,-120,-66,-355,-146,-64,23,-206,-87,-49,-7,-221,-138,-94,-34,-238,-175,-28,-20,-7,-4,3,7,13,14,15,15,37,17,17,16,9,-160,
基本每股收益,0.19,0.74,0.51,0.42,0.17,0.71,0.5,0.4,0.16,0.65,0.46,0.38,0.14,0.59,0.43,0.32,0.12,0.53,0.38,0.28,0.11,0.47,0.28,0.22,0.07,0.42,0.24,0.21,0.06,0.42,0.26,0.2,0.06,0.42,0.28,0.21,0.37,0.32,2.65,
稀释每股收益,0.19,0.74,0.51,0.42,0.17,0.71,0.5,0.4,0.16,0.65,0.46,0.38,0.14,0.59,0.43,0.32,0.12,0.53,0.38,0.28,0.11,0.47,0.28,0.22,0.07,0.42,0.24,0.21,0.06,0.42,0.26,0.2,0.06,0.42,0.28,0.21,0.37,0.32,2.65,
