报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),353484,1404488,903639,546956,221580,805197,530463,308397,121855,647156,451194,268980,101733,427919,268605,159161,62145,220339,131318,80361,33151,141180,79617,43893,20181,103149,73009,48332,23938,77571,46679,48851,
营业收入(万元),353484,1404488,903639,546956,221580,805197,530463,308397,121855,647156,451194,268980,101733,427919,268605,159161,62145,220339,131318,80361,33151,141180,79617,43893,20181,103149,73009,48332,23938,77571,46679,48851,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),346516,1357173,873791,530087,215716,757819,500178,292633,116347,610341,426554,257492,99646,407330,258230,153372,60361,211595,127017,77447,32328,133566,74619,41455,19501,94573,66635,44048,21515,70301,43356,45996,
营业成本(万元),309897,1202020,791101,481742,195090,682875,453888,263497,105053,547913,385239,231520,88868,368594,232116,139398,54218,187955,111728,67812,28142,116970,64549,34968,16414,82474,57833,38291,18845,61921,38006,40726,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),457,4538,2939,900,277,2379,1706,1373,356,2761,2185,1678,749,1091,700,574,347,721,337,143,49,245,212,182,162,538,438,230,108,138,101,105,
销售费用(万元),3481,14218,8928,5407,2891,8200,4584,2898,1255,6259,3653,2320,1062,4528,2996,1734,697,3070,2156,1477,669,2281,1506,935,424,1883,1359,862,422,1378,969,1190,
管理费用(万元),23211,107224,59247,35985,16416,59875,38847,22566,10325,46303,30297,18746,7879,28184,19727,10304,4705,16232,10939,6695,2980,12836,8403,5426,2407,8544,5872,3811,1634,5649,3659,3043,
财务费用(万元),8510,17162,9692,4734,1353,1321,1446,1091,-152,4021,3743,2296,1024,4879,3689,2025,939,1946,1469,999,511,-31,-236,40,-72,649,809,678,356,1216,623,790,
资产减值损失(万元),960,12011,1885,1319,-310,3169,-292,1209,-490,3084,1437,931,64,54,-998,-661,-544,1672,388,321,-23,1264,185,-95,166,486,324,175,151,-1,-2,143,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-13,-76,-128,-114,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),5031,11265,2620,1901,1650,-369,46,2,-264,369,308,324,52,-119,--,--,--,22,--,--,--,--,--,--,--,--,--,--,--,--,--,-297,
对联营企业和合营企业的投资收益(万元),--,-184,2353,1633,--,-238,-153,-198,--,-285,--,--,--,-134,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),12280,62817,32800,19043,7514,47008,30331,15765,5245,37184,24948,11811,2139,20457,10300,5660,1670,8779,4301,2914,823,7614,4998,2438,680,8576,6374,4285,2424,7269,3323,2558,
营业外收入(万元),405,2504,4274,2528,1105,6039,2966,1081,245,1290,594,444,149,915,535,425,268,794,1318,1009,941,923,220,188,49,845,523,400,210,432,855,227,
营业外支出(万元),1027,1903,1099,527,393,1171,731,342,225,2813,1083,802,100,1390,344,294,--,195,195,73,--,243,229,3,--,52,7,7,--,27,3,47,
非流动资产处置损失(万元),--,--,522,522,--,788,622,339,75,980,548,--,100,335,294,294,--,195,195,73,--,27,13,--,--,40,--,--,--,14,--,15,
利润总额(万元),11658,63418,35974,21044,8226,51876,32566,16504,5265,35661,24458,11453,2188,19982,10490,5791,1939,9378,5424,3849,1764,8295,4989,2623,729,9369,6890,4677,2634,7674,4174,2737,
所得税费用(万元),1784,6957,4685,2333,1171,5610,4122,2130,1042,2469,3494,1899,317,2838,1585,968,427,1064,864,602,345,1086,776,439,87,1071,1086,721,417,1131,603,458,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),9874,56461,31289,18712,7056,46266,28444,14375,4223,33192,20964,9554,1872,17144,8905,4823,1512,8314,4560,3247,1419,7209,4212,2184,642,8298,5804,3956,2217,6543,3571,2279,
归属于母公司所有者的净利润(万元),11527,54380,30247,18212,7258,44993,28617,14714,4316,32501,21191,9742,2123,16797,8795,4736,1514,8103,4404,3155,1384,7149,4176,2206,649,8267,5773,3910,2201,6269,3395,2104,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,725,--,--,--,106,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-1653,2081,1042,499,-203,1273,-173,-339,-93,690,-227,-188,-252,347,110,87,-2,211,156,92,35,60,37,-23,-7,31,31,46,16,274,176,175,
基本每股收益,0.09,0.43,0.24,0.14,0.06,0.36,0.23,0.24,0.07,0.53,0.34,0.15,0.08,0.68,0.36,0.19,0.06,0.33,0.18,0.13,0.06,0.29,0.17,0.09,0.03,0.48,0.35,0.25,0.16,0.44,0.24,0.15,
稀释每股收益,0.09,0.42,0.23,0.14,0.06,0.35,0.22,0.23,0.07,0.51,0.34,0.15,0.08,0.68,0.36,0.19,0.06,0.33,0.18,0.13,0.06,0.29,0.17,0.09,0.03,0.48,0.35,0.25,0.16,0.44,0.24,0.15,
