报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),18492,76094,51064,34285,16753,65964,43336,26965,14464,46313,49221,14747,7381,1828,706,491,182,839,469,359,121,1069,550,180,108,376,20,0,0,0,0,0,0,0,0,--,0,410,410,408,115,3190,2029,1311,497,3097,1494,1324,814,1888,1078,809,439,
营业收入(万元),18492,76094,51064,34285,16753,65964,43336,26965,14464,46313,49221,14747,7381,1828,706,491,182,839,469,359,121,1069,550,180,108,376,20,0,0,0,0,0,0,0,0,--,0,410,410,408,115,3190,2029,1311,497,3097,1494,1324,814,1888,1078,809,439,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,--,--,--,
营业总成本(万元),14965,59130,42157,27767,13994,55890,38345,23640,12824,50126,55541,20707,9946,4009,1024,647,188,798,236,276,31,647,522,250,100,-13270,-13133,-2874,166,4093,621,584,61,9187,2103,1633,394,15823,2868,2319,562,7607,4902,3993,1605,4178,3123,2317,1115,8703,5308,3934,1773,
营业成本(万元),13015,49706,32798,21621,10863,38759,28178,16971,9659,33231,46325,14616,6830,1038,378,236,116,321,164,144,42,313,256,84,55,203,0,0,0,0,0,0,0,0,--,--,394,306,304,303,86,2054,1599,1030,535,2298,1114,1023,742,2374,943,688,310,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,--,--,--,
