报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),8012,36328,25535,15474,6849,36980,26320,17382,8003,41642,30553,19706,9579,40416,29686,20572,40044,39136,31370,
营业收入(万元),8012,36328,25535,15474,6849,36980,26320,17382,8003,41642,30553,19706,9579,40416,29686,20572,40044,39136,31370,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),7802,34743,24850,15279,7123,34334,24964,16372,7549,37147,26717,16988,8528,34994,25941,17936,34350,33667,26292,
营业成本(万元),6401,28591,20796,12968,6001,29401,20592,13463,6183,30907,22335,14074,7022,29937,22012,15202,28678,27980,21808,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),106,224,113,67,44,147,62,62,44,205,159,131,67,170,107,94,140,49,9,
销售费用(万元),218,833,554,306,161,682,498,334,97,571,394,249,109,587,415,253,487,428,385,
管理费用(万元),918,4186,3038,1749,765,4595,3190,2078,975,4789,3225,2108,1020,3785,2690,1673,3855,3975,3121,
财务费用(万元),159,896,329,211,149,-508,654,457,262,593,518,415,257,513,709,708,1158,1168,942,
资产减值损失(万元),1,14,21,-22,4,16,-32,-22,-13,81,86,11,53,1,7,7,32,66,27,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),7,45,14,--,--,37,37,37,37,95,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),278,2301,1252,671,-274,2683,1393,1047,491,4590,3836,2718,1051,5422,3745,2636,5693,5469,5078,
营业外收入(万元),0,59,59,59,522,212,202,183,9,102,23,15,8,414,48,39,343,359,254,
营业外支出(万元),0,3,1,0,0,1,1,1,1,5,--,--,--,--,--,--,26,10,0,
非流动资产处置损失(万元),--,--,--,--,--,1,--,--,--,2,--,--,--,--,--,--,26,10,--,
利润总额(万元),278,2358,1310,730,248,2895,1594,1230,499,4687,3859,2733,1058,5835,3793,2675,6011,5819,5332,
所得税费用(万元),40,22,147,100,38,20,31,-23,81,550,351,417,162,738,431,261,752,799,805,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),238,2336,1164,630,209,2875,1564,1253,418,4137,3508,2316,896,5098,3362,2415,5259,5020,4527,
归属于母公司所有者的净利润(万元),238,2336,1164,630,209,2875,1564,1253,418,4137,3508,2316,896,5098,3362,2415,5259,5020,4527,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.01,0.14,0.07,0.04,0.01,0.17,0.09,0.07,0.02,0.27,0.24,0.17,0.07,0.4,0.27,0.19,0.42,0.4,0.36,
稀释每股收益,0.01,0.14,0.07,0.04,0.01,0.17,0.09,0.07,0.02,0.27,0.24,0.17,0.07,0.4,0.27,0.19,0.42,0.4,0.36,
