报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),75819,49495,28425,84201,60592,40894,23636,75361,64968,56728,45588,30406,
营业收入(万元),75819,49495,28425,84201,60592,40894,23636,75361,64968,56728,45588,30406,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),58142,38449,20572,67008,46808,31725,17061,59040,50755,44091,34632,24339,
营业成本(万元),26537,18278,10557,31757,22609,15130,8869,28136,24644,22042,18125,13306,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),854,559,305,933,648,446,236,804,720,665,531,349,
销售费用(万元),23037,15166,7245,26185,17787,12567,6533,22900,19749,16715,11828,7459,
管理费用(万元),8181,4794,2501,8135,5817,3751,1422,7338,5623,4641,3916,3073,
财务费用(万元),-715,-436,-124,-342,-268,-245,-28,-365,-275,51,78,60,
资产减值损失(万元),248,87,88,340,214,77,27,227,294,-23,154,93,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),292,108,40,257,208,58,--,118,32,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),17968,11155,7893,17449,13993,9227,6575,16439,14246,12636,10955,6066,
营业外收入(万元),449,56,23,256,56,1,1,157,134,430,72,11,
营业外支出(万元),69,4,0,2,2,0,0,31,23,253,40,97,
非流动资产处置损失(万元),1,0,--,2,1,--,--,0,0,228,28,9,
利润总额(万元),18348,11206,7916,17704,14047,9227,6576,16565,14357,12814,10987,5981,
所得税费用(万元),4620,2811,1915,4444,3525,2311,1590,4246,3606,3226,2776,1552,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),13728,8396,6001,13260,10522,6916,4985,12319,10750,9588,8211,4429,
归属于母公司所有者的净利润(万元),13728,8396,6001,13260,10522,6916,4985,12319,10750,9588,8211,4429,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,1.29,0.79,0.56,1.66,1.32,0.86,0.62,1.54,1.34,1.2,1.03,--,
稀释每股收益,1.29,0.79,0.56,1.66,1.32,0.86,0.62,1.54,1.34,1.2,1.03,--,
