报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),92873,67542,42176,20043,83585,62725,41556,20583,83568,61592,41352,20229,71636,49488,32406,15972,68490,52061,35230,17386,71597,53298,35215,19022,38223,25619,15781,6925,29655,22365,14979,7202,29383,21868,14512,30361,22093,30085,31856,
营业收入(万元),92873,67542,42176,20043,83585,62725,41556,20583,83568,61592,41352,20229,71636,49488,32406,15972,68490,52061,35230,17386,71597,53298,35215,19022,38223,25619,15781,6925,29655,22365,14979,7202,29383,21868,14512,30361,22093,30085,31856,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),84979,60991,38676,19028,82653,58656,38948,19413,115658,60152,39954,18882,65107,40343,26292,12264,53998,40350,28141,13597,58846,43116,29104,15648,32809,20897,12957,5233,23145,16843,11146,5100,22830,16763,10848,23170,16586,22774,24042,
营业成本(万元),38262,27647,16822,7686,30203,22195,14394,7215,30346,22577,15097,7556,26513,14954,9583,4851,21559,17032,12089,6001,25465,19112,12929,8710,17258,11849,7094,2955,12358,9323,6193,3001,13383,10179,6751,14728,10557,14971,16419,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),13527,10112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),332,221,149,56,340,325,227,85,442,249,179,103,663,495,420,71,1583,1393,1181,439,1257,1352,924,299,938,669,421,186,792,594,400,188,693,508,333,725,508,656,655,
销售费用(万元),17790,13060,8632,4357,20665,14425,9542,5000,18196,13239,8840,4189,13641,9769,6390,2998,13250,9145,6012,3017,13188,9785,6672,3212,5191,3041,1953,829,5013,3505,2242,970,4177,2694,1543,3239,2290,2933,2849,
管理费用(万元),16116,10980,13711,6790,32325,22640,15527,7705,31021,22605,14936,6751,21387,14895,9726,4475,18591,13724,9471,4468,19186,12937,8710,3466,10464,6345,4268,1796,6901,4762,3126,1354,5043,3439,2237,4537,3248,4266,3877,
财务费用(万元),-1643,-1396,-802,11,-1344,-1181,-913,-641,-394,-26,-85,-148,-290,-341,-286,-202,-1068,-957,-625,-328,-191,-21,-87,-39,-1066,-1046,-818,-532,-1916,-1359,-832,-413,-475,-68,-27,-63,-22,-35,-66,
资产减值损失(万元),595,367,164,129,464,251,171,50,36047,1508,985,430,3193,571,459,72,83,12,12,--,-59,-49,-45,-0,24,40,40,--,-2,18,18,--,9,11,11,4,5,-18,308,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,-14891,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),789,788,577,304,2142,1974,1902,1695,9307,8964,8087,7068,31,542,350,68,-35,-72,84,135,732,546,274,135,20948,2449,1261,685,999,1515,979,469,1056,896,590,950,799,517,108,
对联营企业和合营企业的投资收益(万元),-108,-4,7,-1,39,48,44,-16,308,279,214,147,-179,67,-65,-135,-690,-458,-323,-169,-391,-182,-115,-16,599,1160,615,436,386,1129,746,391,856,729,494,125,-7,-9,-76,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8986,7625,4229,1445,3300,6243,4636,2865,-37674,10404,9486,8415,6560,9686,6465,3776,14457,11640,7173,3924,13484,10728,6385,3509,26362,7171,4084,2376,7509,7037,4812,2572,7610,6000,4254,8140,6306,7828,7922,
营业外收入(万元),169,69,88,1,214,158,98,114,1844,365,300,210,397,191,101,14,1194,812,383,37,898,171,131,99,704,117,30,--,408,124,121,104,234,80,79,370,14,490,82,
营业外支出(万元),262,63,45,30,785,354,71,38,1604,1024,1008,1,211,140,123,22,44,16,8,8,476,66,33,11,56,37,33,1,48,16,16,14,41,12,11,367,77,150,270,
非流动资产处置损失(万元),--,--,--,--,--,175,70,38,1447,1018,1007,0,79,23,16,6,22,10,3,3,64,63,29,7,52,36,33,1,40,16,16,14,41,12,11,323,32,70,183,
利润总额(万元),8893,7632,4272,1415,2728,6047,4663,2941,-37434,9745,8778,8623,6746,9737,6443,3768,15607,12436,7547,3953,13905,10832,6483,3597,27010,7252,4081,2375,7868,7144,4916,2661,7802,6069,4323,8143,6243,8168,7734,
所得税费用(万元),1458,1590,887,346,571,288,-2,113,437,219,216,-27,854,1389,469,403,821,810,513,260,85,224,89,44,298,464,342,254,743,754,587,311,877,536,324,1130,702,1252,993,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7435,6042,3385,1070,2157,5759,4665,2828,-37871,9526,8562,8650,5892,8348,5974,3365,14786,11626,7035,3693,13821,10609,6394,3553,26712,6788,3740,2121,7125,6391,4329,2351,6925,5533,3999,7013,5542,6916,6741,
归属于母公司所有者的净利润(万元),8604,6919,4008,1389,3099,6345,4963,2940,-37827,9526,8562,8650,5892,8348,5974,3365,14786,11626,7035,3693,13779,10566,6351,3511,26558,6665,3699,2121,7125,6391,4329,2351,6925,5533,3999,7034,5562,7017,6871,
