报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
营业总收入(万元),184440,136780,85072,37898,140348,93966,52465,22253,84345,62155,37657,16921,70126,52252,33386,15336,62221,46001,30315,14709,53334,40567,26645,12300,51565,38210,24726,11791,47976,34837,21975,44939,19836,31691,27446,
营业收入(万元),184440,136780,85072,37898,140348,93966,52465,22253,84345,62155,37657,16921,70126,52252,33386,15336,62221,46001,30315,14709,53334,40567,26645,12300,51565,38210,24362,11791,47976,34837,21975,44939,19836,31691,27446,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),173652,129785,80557,36918,131405,89158,50116,22284,81648,60789,36746,16925,69206,51710,32991,15465,61278,44810,29235,14434,51316,38569,24888,11731,47826,35097,22738,10817,43476,31270,19159,39532,17730,27591,24176,
营业成本(万元),147885,112014,69444,31485,112474,76043,41859,18132,69375,51443,30554,14170,57887,43689,27576,12920,52302,38409,25062,12409,44055,33497,21739,10144,41762,30628,19915,9487,37837,27089,16893,35314,15723,24089,21265,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),2037,1460,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),721,444,241,79,791,455,211,39,634,348,243,115,403,245,134,73,197,127,92,66,405,317,110,57,115,41,2,1,138,78,64,75,32,95,85,
销售费用(万元),7728,5130,3333,1884,5474,3937,2595,1506,3923,2891,1896,918,3960,2903,1976,920,3391,2380,1485,731,2466,1731,1134,586,2267,1679,1080,593,1931,1426,972,1751,896,1420,1025,
管理费用(万元),12401,9055,6711,3229,11662,8052,5262,2323,6546,5037,3389,1487,5575,3881,2681,1284,4842,3583,2405,1112,4162,2973,1935,923,3520,2592,1735,766,2763,1875,775,1559,710,1371,1198,
财务费用(万元),1669,727,333,-13,48,59,87,100,631,658,427,166,1051,729,422,215,435,251,169,63,168,2,-60,20,106,75,26,8,583,617,401,632,377,582,567,
资产减值损失(万元),1211,955,496,256,957,612,102,185,540,413,238,68,330,263,202,53,112,59,23,53,61,50,30,-0,56,82,-20,-38,224,185,54,202,-9,34,36,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
投资收益(万元),2157,65,82,-33,406,-51,-8,0,-5,-3,-3,--,-5,--,--,--,--,--,--,--,--,--,--,0,5,5,5,5,6,--,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),-168,--,--,--,--,--,--,--,-5,--,--,--,-5,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业利润(万元),14096,7749,5202,1310,9952,4833,2342,-31,2691,1362,908,-4,915,542,394,-130,944,1191,1080,276,2019,1998,1757,569,3743,3118,1993,979,4506,3567,2816,5407,2106,4100,3270,
营业外收入(万元),737,912,809,2,1176,1306,1228,443,1817,1477,1167,235,1356,1082,863,230,289,233,205,42,378,54,53,77,510,146,101,30,302,22,18,184,135,20,19,
营业外支出(万元),48,51,13,4,107,37,20,1,109,83,70,19,35,19,13,1,10,12,3,1,100,73,15,5,100,98,48,22,29,29,8,2,1,4,8,
非流动资产处置损失(万元),--,--,--,--,--,--,16,--,102,--,67,--,29,--,9,--,7,--,--,--,38,--,--,0,28,--,27,--,16,--,0,0,0,0,0,
利润总额(万元),14786,8610,5997,1307,11021,6102,3549,412,4399,2756,2005,213,2236,1605,1244,99,1222,1413,1282,316,2296,1979,1795,641,4154,3165,2045,987,4779,3560,2825,5589,2240,4116,3281,
所得税费用(万元),2231,1294,965,335,1761,985,534,159,736,759,583,31,292,69,4,15,82,89,206,71,385,552,441,176,1038,804,548,270,1236,858,674,1407,551,1032,817,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
净利润(万元),12555,7316,5032,973,9260,5117,3016,253,3663,1997,1422,182,1943,1536,1240,84,1140,1324,1076,246,1911,1428,1355,465,3117,2362,1497,717,3542,2702,2152,4182,1688,3084,2464,
归属于母公司所有者的净利润(万元),12415,7229,5044,1016,9254,5120,3020,261,3650,1986,1415,182,1952,1546,1241,85,1140,1324,1076,246,1911,1428,1355,465,3117,2362,1497,717,3542,2702,2152,4182,1688,3084,2464,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
