报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),332805,234019,162844,81361,280235,212365,147190,75729,234164,171629,118243,67149,221944,171965,117334,67794,200205,149411,97887,57103,180153,137261,90999,48290,176510,130091,87304,46157,153522,77244,135707,127795,119299,
营业收入(万元),332805,234019,162844,81361,280235,212365,147190,75729,234164,171629,118243,67149,221944,171965,117334,67794,200205,149411,97887,57103,180153,137261,90999,48290,176510,130091,87304,46157,153522,77244,135707,127795,119299,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),266923,182451,125906,59990,213306,157926,110020,55049,175411,123500,85174,45892,146375,112826,77967,43155,123863,92695,61482,36511,109989,84694,55978,30019,109116,81816,54496,29082,94442,50036,80325,73048,75086,
营业成本(万元),204243,143517,100474,46631,162433,123149,85527,42839,129315,94289,65859,35874,110825,86204,59528,33429,93168,70417,45868,27881,83633,65016,42991,23421,84343,63207,41977,23166,72356,38031,66822,61166,64152,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),13978,9722,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),4003,2786,2085,959,3426,2685,1763,778,3212,1939,1312,632,2184,1626,1088,506,1926,1237,799,449,1859,1520,1024,588,1823,1356,907,504,1690,905,90,10,30,
销售费用(万元),10788,7672,4729,2347,9296,6606,4365,2218,7074,4596,3113,1666,6954,4954,3351,1671,6416,4537,2947,1434,5920,4088,2762,1318,5155,3733,2248,1416,4331,2065,2793,3052,2797,
管理费用(万元),21957,15367,15821,7601,31524,22056,14586,6980,30099,20733,13032,6451,23974,17406,11400,5597,20317,14386,9209,4637,18121,12847,8591,4274,17198,12787,8852,3357,14132,7893,7923,8120,7662,
财务费用(万元),1418,749,601,467,2345,1915,1520,990,1540,767,171,-16,791,795,534,356,1573,1275,906,493,-139,-487,-301,-323,697,756,456,259,1726,993,2105,1035,1018,
资产减值损失(万元),10536,2638,2195,1984,4283,1514,2257,1244,4171,1177,1687,1285,1647,1842,2067,1595,463,844,1752,1616,596,1710,911,742,-99,-23,56,381,206,149,592,-335,-573,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),21664,5657,4116,2573,7061,5515,3095,2378,8778,6195,4529,2892,15253,10473,7693,3759,12580,9114,6435,3623,14290,9585,6759,3338,4981,3065,2152,838,6513,3506,5629,7110,11118,
对联营企业和合营企业的投资收益(万元),21533,5527,4116,2573,6690,5145,2809,2185,8034,5451,3978,2426,10396,6581,5218,2528,7967,5885,4300,2560,9975,6356,4614,2265,4744,3011,2097,838,6511,3504,5524,6953,6314,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),90035,58776,42563,24627,76749,59954,40265,23059,67531,54323,37597,24149,90822,69612,47060,28398,88922,65831,42840,24215,84454,62152,41779,21609,72375,51340,34960,17912,65594,30714,61011,61857,55332,
