报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),18135,206258,165967,95968,43243,165188,105484,65507,23278,128389,92417,58337,33829,123281,98291,77335,42125,187435,127308,94306,49684,205187,149948,92529,34515,133237,110556,62553,28940,110293,70625,50861,22346,85008,63881,37777,68477,52565,54211,36093,
营业收入(万元),18135,206258,165967,95968,43243,165188,105484,65507,23278,128389,92417,58337,33829,123281,98291,77335,42125,187435,127308,94306,49684,205187,149948,92529,34515,133237,110556,62553,28940,110293,70625,50861,22346,85008,63881,37777,68477,52565,54211,36093,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),19458,224329,156920,88041,40705,165474,104004,64377,23331,133514,96352,62108,33537,168786,111535,82597,39746,183508,122566,86333,42936,182780,128815,76578,27468,108535,91501,51674,24661,88865,57716,42085,19160,71478,53419,32668,60875,46513,47890,32882,
营业成本(万元),13782,169961,130809,71967,32798,134765,84967,51856,17954,103180,76442,49535,27941,122084,91439,69336,34022,150127,101192,72860,37949,155952,110296,65944,23566,93892,82661,46300,22842,78687,51218,37345,17170,61971,47092,28455,54089,42417,43217,29521,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
