报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),8285,30445,21507,13267,5943,22363,15141,9417,4461,18143,13646,9324,4667,18740,12992,8676,3903,17885,18213,14856,
营业收入(万元),8285,30445,21507,13267,5943,22363,15141,9417,4461,18143,13646,9324,4667,18740,12992,8676,3903,17885,18213,14856,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),7736,27995,19273,11171,4703,15648,9861,5684,2692,11838,8654,6045,2954,11408,7918,5557,2568,9301,9099,7285,
营业成本(万元),656,3401,2440,1675,798,4503,3360,2474,1192,6299,4893,3266,1507,5777,3891,2836,1409,4756,5068,3433,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),202,721,513,317,143,519,269,164,77,278,206,138,70,321,246,145,64,180,176,270,
销售费用(万元),6124,18281,12269,6941,2698,5847,3111,1138,441,1463,755,562,330,1689,1107,905,318,1672,1371,1466,
管理费用(万元),775,5308,3988,2246,1066,4972,3263,2033,1033,3958,2879,2025,967,3519,2617,1654,784,2689,2493,2083,
财务费用(万元),-32,-91,-65,-57,-25,-242,-154,-131,-38,-201,-121,10,34,110,71,30,-8,-20,18,-7,
资产减值损失(万元),11,375,129,49,24,48,11,6,-14,41,42,44,46,-9,-14,-13,--,25,-26,40,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),69,896,454,245,50,2999,2811,206,103,188,6,5,2,5,3,1,--,23,2301,501,
对联营企业和合营企业的投资收益(万元),-88,-241,-229,-138,-95,-15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),788,4180,2688,2340,1289,9714,8091,3938,1872,6493,4998,3284,1715,7337,5078,3120,1336,8607,11415,8072,
营业外收入(万元),--,--,747,351,306,588,274,94,43,786,233,161,48,230,187,144,31,382,405,104,
营业外支出(万元),0,100,--,--,--,100,100,0,--,14,14,14,3,0,0,--,--,11,1,10,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,11,11,11,0,0,0,--,--,0,--,0,
利润总额(万元),788,4080,3435,2691,1595,10202,8265,4032,1915,7264,5217,3431,1760,7568,5265,3263,1367,8978,11820,8166,
所得税费用(万元),64,564,370,357,206,1102,915,651,314,1088,816,524,290,1211,939,610,266,1473,1800,1200,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),724,3516,3065,2334,1389,9100,7351,3381,1601,6176,4402,2907,1470,6357,4326,2654,1101,7506,10020,6966,
归属于母公司所有者的净利润(万元),724,3516,3071,2340,1395,9103,7351,3381,1601,6180,4402,2907,1470,6357,4326,2654,1101,7506,10020,6966,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,-6,-6,-6,-3,--,--,--,-4,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.02,0.09,0.08,0.06,0.03,0.23,0.18,0.08,0.08,0.32,0.23,0.5,0.29,1.27,0.87,0.53,0.22,1.5,2,1.39,
稀释每股收益,0.02,0.09,0.08,0.06,0.03,0.23,0.18,0.08,0.08,0.32,0.23,0.5,0.29,1.27,0.87,0.53,0.22,1.5,2,1.39,
