报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),156131,658028,502517,327385,151185,600247,437636,274973,135398,515703,373331,246930,116089,417976,286930,178468,85306,247618,155714,78419,11255,56949,39440,24097,10974,44757,31312,19549,8950,36186,25160,16796,7223,31863,22995,15912,6827,33669,22972,6529,27474,21775,
营业收入(万元),156131,658028,502517,327385,151185,600247,437636,274973,135398,515703,373331,246930,116089,417976,286930,178468,85306,247618,155714,78419,11255,56949,39440,24097,10974,44757,31312,19549,8950,36186,25160,16796,7223,31863,22995,15912,6827,33669,22972,6529,27474,21775,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
营业总成本(万元),149851,778620,469983,303934,142250,560433,407028,257341,132013,493031,352064,233275,111392,399813,271479,168507,81421,230665,145438,73229,10917,53420,36599,22142,10351,40264,27872,17026,8206,31327,21620,14199,6516,27971,19999,13785,6097,28399,19793,5966,24182,18968,
营业成本(万元),125739,514675,394032,251917,118205,474586,343924,219164,110634,404884,294883,197078,94423,331862,227691,141123,69698,183785,113346,54175,4619,21394,14978,9232,4228,16698,11548,7205,3488,12871,9161,6271,2833,11123,7713,5236,2176,10340,7090,1945,8539,7664,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
研发费用(万元),1241,3669,2210,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
营业税金及附加(万元),637,3149,2345,1625,814,2831,2068,1360,755,2566,1443,929,443,2163,1358,829,352,1196,733,387,78,664,430,297,133,480,286,159,56,373,225,127,40,384,252,181,77,368,257,70,280,224,
销售费用(万元),9300,42424,31243,21149,9734,36686,28006,17931,8906,38415,25627,15778,6493,30781,22055,13859,5516,27204,18958,12246,4825,24851,17106,10159,4704,19427,13509,8213,3763,15678,10734,7087,2993,13051,10172,7074,3127,14023,9986,3248,12085,8587,
管理费用(万元),10830,45390,32707,23638,11236,34972,25494,15198,8945,30241,21319,13759,7713,22601,12085,7430,3439,11346,7850,4181,982,5261,3292,2004,1126,3336,2354,1551,706,2996,1789,1168,577,3461,1758,1225,615,2702,1740,517,2391,1553,
财务费用(万元),1493,11623,6593,4541,1221,9206,6911,3287,2617,9466,7804,4922,2187,10993,7400,4800,2131,6496,4342,2162,414,1144,657,309,160,78,175,-103,192,-836,-289,-454,74,-101,171,137,102,626,497,185,919,920,
资产减值损失(万元),613,157691,852,1065,1042,2152,626,402,156,7459,988,808,133,1413,891,466,285,638,210,78,--,106,137,141,--,244,--,--,--,245,-0,-0,--,53,-67,-67,0,339,222,0,-31,20,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
投资收益(万元),29,-592,-613,-619,-700,362,289,169,104,446,20,20,17,279,279,67,4,552,79,51,47,220,70,24,2,94,51,7,--,--,--,--,--,--,--,--,0,56,56,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
营业利润(万元),6518,-119536,32345,23105,8324,42242,31035,17892,3488,23118,21288,13676,4714,18441,15730,10027,3890,17505,10355,5240,385,3749,2910,1979,625,4587,3491,2531,744,4860,3540,2597,706,3892,2996,2127,730,5325,3234,563,3292,2807,
营业外收入(万元),82,435,2298,2090,227,175,909,609,2516,8854,4493,2094,286,4968,1860,1038,736,2534,1572,1061,381,1481,332,166,208,1228,412,320,106,551,147,98,50,595,565,512,0,120,52,2,588,660,
