报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),34168,22352,10406,40824,28990,18855,8181,32746,31508,28454,20618,
营业收入(万元),34168,22352,10406,40824,28990,18855,8181,32746,31508,28454,20618,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),25644,16486,7696,28952,20275,13324,6163,24174,21824,20098,16505,
营业成本(万元),18789,11757,5474,21674,15602,10162,4483,18266,17034,16220,13421,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),417,282,150,326,179,135,62,237,213,213,116,
销售费用(万元),2375,1579,705,2860,1757,1194,613,1752,910,655,562,
管理费用(万元),3387,2389,1055,3761,2555,1671,905,3552,3118,2202,1898,
财务费用(万元),646,477,325,202,112,74,139,338,547,704,468,
资产减值损失(万元),31,2,-13,129,70,88,-39,28,2,104,41,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),692,450,--,245,245,245,--,208,--,18,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9215,6316,2710,12117,8960,5775,2018,8780,9684,8374,4113,
营业外收入(万元),803,737,296,330,195,50,50,2605,163,299,177,
营业外支出(万元),12,12,--,54,56,2,--,6,177,108,150,
非流动资产处置损失(万元),--,--,--,--,--,--,--,2,49,17,136,
利润总额(万元),10006,7041,3007,12392,9099,5824,2068,11379,9670,8564,4141,
所得税费用(万元),1363,935,416,1836,1275,810,288,1710,1383,1221,604,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8643,6105,2590,10556,7824,5014,1780,9669,8287,7344,3536,
归属于母公司所有者的净利润(万元),8820,6209,2626,10875,7879,5058,1784,10049,8287,7344,3536,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-177,-103,-36,-319,-54,-45,-3,-380,--,--,--,
基本每股收益,0.28,0.21,0.1,0.4,0.29,0.19,0.07,0.37,0.31,0.27,0.13,
稀释每股收益,0.28,0.21,0.09,0.4,0.29,0.19,0.06,0.37,0.31,0.27,0.13,
