报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),31145,113918,86588,55266,25313,69466,49720,31663,12445,47915,35111,22541,9498,37434,27429,17250,8372,34123,29011,24448,
营业收入(万元),31145,113918,86588,55266,25313,69466,49720,31663,12445,47915,35111,22541,9498,37434,27429,17250,8372,34123,29011,24448,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),23161,82198,60362,38300,17464,50683,35555,23165,9503,35247,25161,15809,6805,26979,19752,12134,5949,24951,22442,19926,
营业成本(万元),19468,66101,49428,31016,14331,40099,28981,18696,7534,28271,20687,13274,5500,21018,15471,9646,4758,19215,17592,15537,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),275,1147,748,489,254,562,264,175,101,250,185,125,34,350,258,142,77,286,223,163,
销售费用(万元),1442,5083,3610,2530,1025,3946,2298,1478,727,3251,1861,970,442,2325,1763,1004,430,2016,1806,1446,
管理费用(万元),1434,7176,5050,3311,1512,7225,4436,3073,964,4548,2931,1770,781,3192,2206,1394,724,2966,2587,2385,
财务费用(万元),280,2296,978,525,123,-1430,-674,-655,-77,-1115,-522,-322,-37,-26,-44,-103,-71,358,194,381,
资产减值损失(万元),263,396,547,429,219,282,248,399,254,41,19,-8,84,120,98,51,32,111,40,14,
公允价值变动收益(万元),--,54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),85,594,248,226,68,692,685,482,134,583,441,13,3,18,7,7,3,6,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8307,33322,26832,17501,7917,19474,14850,8980,3076,13252,10392,6745,2697,10472,7684,5123,2426,9177,6569,4523,
营业外收入(万元),12,9,183,176,45,1128,961,818,363,1513,1404,499,40,278,109,91,15,443,124,103,
营业外支出(万元),--,33,10,--,--,2,1,1,1,1,--,--,--,51,50,50,--,12,130,31,
非流动资产处置损失(万元),--,--,--,--,--,0,0,0,0,--,--,--,--,--,--,--,--,6,2,13,
利润总额(万元),8319,33298,27004,17677,7962,20600,15810,9797,3438,14763,11796,7245,2736,10699,7744,5164,2441,9608,6563,4595,
所得税费用(万元),1308,4983,4257,2725,1246,3101,2431,1373,557,2188,1791,1047,420,1503,1150,775,362,1248,998,691,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7011,28315,22747,14952,6717,17499,13379,8424,2881,12575,10005,6198,2316,9196,6593,4388,2079,8360,5566,3903,
归属于母公司所有者的净利润(万元),7011,28315,22747,14952,6717,17478,13359,8422,2882,12573,10002,6197,2316,9196,6593,4388,2079,8360,5566,3903,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,20,20,3,-0,2,3,1,--,--,--,--,--,--,--,--,
基本每股收益,0.4,1.73,1.4,0.92,0.41,1.08,0.82,0.52,0.18,0.83,1.42,1.09,0.48,1.89,1.35,0.9,0.43,1.71,1.14,0.8,
稀释每股收益,0.4,1.73,1.4,0.92,0.41,1.08,0.82,0.52,0.18,0.83,1.42,1.09,0.48,1.89,1.35,0.9,0.43,1.71,1.14,0.8,
