报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),10124,101558,53158,43458,32090,74315,47432,17915,9630,76223,48572,40294,6215,82972,44797,27127,7571,189233,126187,78114,36081,147312,48240,29187,9246,107836,54346,38027,19405,182287,89744,67426,22067,106419,3965,3854,29,19027,2860,1418,--,49186,45870,3829,2549,140050,48935,28817,4312,84452,18009,14546,4549,
营业收入(万元),10124,101558,53158,43458,32090,74315,47432,17915,9630,76223,48572,40294,6215,82972,44797,27127,7571,189233,126187,78114,36081,147312,48240,29187,9246,107836,54346,38027,19405,182287,89744,67426,22067,106419,3965,3854,29,19027,2860,1418,--,49186,45870,3829,2549,140050,48935,28817,4312,84452,18009,14546,4549,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
营业总成本(万元),8836,102365,52352,41616,31251,75533,37934,17818,8258,63431,41850,32013,5915,66649,36917,23275,8103,153594,99230,59033,27707,107176,35161,19036,5823,70828,36720,25771,12658,141618,72603,54775,15322,75943,5697,3621,1416,16948,5883,2976,1260,40915,34018,4953,2522,115670,42758,25035,3892,68887,15061,11871,4015,
营业成本(万元),6593,80407,43212,36347,28811,41178,17406,10956,4276,36326,24182,18421,2757,40229,24366,14707,2903,91334,61357,29608,13393,68364,27320,13369,3612,47977,24289,17680,8590,113503,61600,45604,10584,50247,807,807,33,7325,2105,609,-36,26156,24596,1970,1259,95053,35686,20336,2891,56641,10983,9089,2826,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,
