报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),359885,225340,105316,434015,255136,170496,84015,319102,225230,143920,79051,313635,229366,156771,78697,339540,252582,161268,75553,290114,210216,138673,52486,246439,172709,97258,44454,196425,141736,97559,46151,197085,139519,90648,50007,172735,101604,68876,32385,143615,70544,47246,20809,112692,85873,53474,23122,103137,69614,47001,22107,
营业收入(万元),359885,225340,105316,434015,255136,170496,84015,319102,225230,143920,79051,313635,229366,156771,78697,339540,252582,161268,75553,290114,210216,138673,52486,246439,172709,97258,44454,196425,141736,97559,46151,197085,139519,90648,50007,172735,101604,68876,32385,143615,70544,47246,20809,112692,85873,53474,23122,103137,68534,47001,22107,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
营业总成本(万元),375577,230440,106206,437028,252886,165441,79036,312438,215160,134774,71374,294661,211008,142805,71450,316337,232573,147743,68840,269977,193957,127206,49992,229146,160336,94137,41943,186541,132975,92721,44707,187906,128862,86066,47015,160354,92391,65836,30825,137889,69123,45951,19781,108613,82995,50822,22103,99884,65926,43696,20240,
营业成本(万元),291814,179218,83657,339381,202388,133501,65364,247933,173778,110380,61149,239931,174336,117633,60705,260102,193406,123222,58099,219197,159211,104588,39199,181430,127576,73807,33309,146789,107898,74766,36354,147560,104366,69568,39439,128272,74720,54357,25104,112021,55128,36230,15427,90685,70010,42320,0,86026,56066,37591,0,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
