报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),235011,1178870,785657,537592,204517,1105048,736493,533020,244527,1054651,684354,499322,217563,1004584,689985,489658,202141,961824,613951,420244,179651,731587,500554,366367,167288,670580,489520,335532,183732,602530,303527,540700,503732,457356,
营业收入(万元),235011,1178870,785657,537592,204517,1105048,736493,533020,244527,1054651,684354,499322,217563,1004584,689985,489658,202141,961824,613951,420244,179651,731587,500554,366367,167288,670580,489520,335532,183732,602530,303527,540700,503732,457356,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),206391,1083994,698682,477165,188834,1028418,664745,464879,219477,959523,613674,431059,192800,915455,622799,430396,182978,872295,562509,379057,163152,658345,447593,321344,146531,604979,433454,291508,159022,544195,270442,484957,444880,412422,
营业成本(万元),138415,750961,490887,335381,121313,687254,455526,325042,149391,646486,405888,291663,125980,622901,432666,301086,124827,608317,384940,261622,111752,454917,310103,226513,101176,414092,309513,209745,114769,366675,185262,319239,298039,272596,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),524,3651,5324,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1877,8716,6754,5408,2257,9465,6026,4221,1750,6099,3083,2434,1276,5150,3399,2417,937,4504,3006,2122,874,6125,3915,2957,1065,4501,2690,1916,729,4185,2529,3713,3775,2409,
销售费用(万元),33475,153285,103559,68190,31542,151600,101880,68596,33939,146564,100074,64500,31838,134195,87811,59362,28638,120036,78864,50890,23407,102184,68858,46899,22881,96512,62574,40794,22478,86837,37051,79226,71454,66815,
管理费用(万元),32960,143635,93559,67347,31394,147570,94375,63127,30598,143139,95358,64439,31931,136201,91742,60450,28600,125725,84865,54457,23840,102700,66411,43288,20688,94439,57716,37184,18441,80957,34337,76260,67725,63705,
财务费用(万元),-7142,-19642,-12181,-6390,-2778,-7413,-4546,-2845,-934,-5831,-3247,-2515,-2244,-13009,-6539,-4990,-3903,-5374,-1766,-823,-579,-18694,-9898,-3803,-2213,-19323,-9619,-7406,-2015,-4345,-1450,-3667,-3841,-4094,
资产减值损失(万元),6282,43387,10781,7230,5106,39940,11484,6738,4733,23066,12519,10539,4019,30016,13720,12071,3878,19087,12600,10788,3858,11113,8204,5490,2934,14758,10581,9275,4619,9886,12713,10187,7728,10991,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-68,68,61,46,--,--,--,--,--,--,--,--,--,-23,-1,40,87,-127,
投资收益(万元),1577,23801,16374,14449,5599,22218,6323,3756,1787,9370,7202,3651,733,8164,5709,4458,2292,10818,9801,7281,3715,11182,8350,6061,2730,7402,4161,1278,26,1291,61,1935,2033,19,
对联营企业和合营企业的投资收益(万元),-181,6073,-349,-328,-175,1743,-893,-810,-572,-3356,-2527,-2051,-1019,-147,-135,-125,14,-72,64,-37,1,-253,-21,-17,0,101,13,13,-6,213,-137,75,-210,-1071,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),31154,142472,114920,80970,26270,127383,82823,73640,26837,104498,77881,71914,25496,97293,72895,63719,21387,100415,61304,48514,20214,84424,61311,51084,23487,73003,60228,45302,24736,59603,33145,57718,60972,44825,
营业外收入(万元),2308,2289,2326,1626,404,2531,10044,8088,3451,21787,13359,7407,1632,23241,10333,5211,858,28657,17390,12759,4235,15228,4790,2713,717,24937,12113,5313,3523,19978,1895,13728,9703,10952,
营业外支出(万元),184,3706,954,527,174,3782,867,370,87,3370,1678,1243,674,3100,1501,790,262,4202,2276,1554,561,4671,1979,1437,548,4346,2637,1654,590,5038,1738,4497,4040,4257,
非流动资产处置损失(万元),--,--,--,--,--,--,248,37,6,665,25,16,10,149,93,92,14,282,68,56,2,411,15,15,2,33,185,175,1,87,20,184,336,196,
利润总额(万元),33277,141055,116293,82069,26501,126133,92000,81358,30201,122915,89563,78077,26454,117435,81727,68140,21984,124870,76419,59718,23888,94981,64121,52360,23656,93594,69704,48960,27669,74543,33302,66949,66635,51520,
