报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),119434,678409,478544,287463,132582,636943,438445,273513,114337,302278,147955,93386,49683,210011,153598,99582,47464,202965,125385,92198,33572,199765,104814,67872,33750,266503,168392,108456,44032,172218,103623,67793,34396,174156,115378,77505,29683,170108,121334,78108,30828,250099,142639,69058,22798,213110,122994,83604,32107,178157,106870,69276,29346,
营业收入(万元),119434,678409,478544,287463,132582,636943,438445,273513,114337,302278,147955,93386,49683,210011,153598,99582,47464,202965,125385,92198,33572,199765,104814,67872,33750,266503,168392,108456,44032,172218,103623,67793,34396,174156,115378,77505,29683,170108,121334,78108,30828,250099,142639,69058,22798,213110,122994,83604,32107,178157,106870,69276,29346,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,0,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,0,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,0,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,
营业总成本(万元),119178,663731,462509,278051,130931,613040,418996,262230,110674,271523,147459,93200,50269,347824,288834,234029,47070,197965,117857,86417,30787,190239,96099,61902,31911,243802,155644,99596,38835,150223,88966,53530,27300,143852,94751,63449,23003,149363,103978,65179,25239,240073,134999,65012,22220,212343,127353,90150,31164,171508,101353,66148,28198,
营业成本(万元),97814,553018,392370,233601,108116,518304,358098,224338,94748,239990,131882,81564,47009,185674,139591,92965,41256,162503,99037,73878,24699,156283,77872,49341,24898,204443,132172,85014,32766,123704,71435,43700,23249,119111,78787,52590,18620,121837,84701,53383,20486,199865,111922,51899,16315,174888,103840,70888,25394,144667,85978,55211,22018,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,0,--,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,0,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,
