报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),52029,163844,124324,87909,42663,146158,109919,77987,42645,115614,81592,62720,31506,144498,102873,73111,34901,141859,101321,75522,45948,195946,119482,86834,48003,126922,80680,54170,26882,89460,65010,49162,31297,72343,54829,39086,20068,87102,65769,48861,30033,90006,60989,42851,26006,87788,59725,41246,21787,
营业收入(万元),52029,163844,124324,87909,42663,146158,109919,77987,42645,115614,81592,62720,31506,144498,102873,73111,34901,141859,101321,75522,45948,195946,119482,86834,48003,126922,80680,54170,26882,89460,65010,49162,31297,72343,54829,39086,20068,87102,65769,48861,30033,90006,60989,42851,26006,87788,59725,41246,21787,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业总成本(万元),41868,143759,106230,75087,35069,127180,98342,70958,40069,114394,80840,61756,30462,143207,103546,72553,34027,137538,98869,70891,38095,148326,87942,63494,33539,101181,68430,46337,21851,78576,56903,43465,28052,67342,50577,36210,18491,79816,59839,44939,28082,84058,56296,39008,23943,85535,58218,40051,21000,
营业成本(万元),15888,41590,30661,23271,14944,52387,52864,39072,22829,57302,38877,30325,15964,71297,52075,37146,17694,56164,36638,25520,13676,77740,46202,33714,19579,58881,39327,26427,12135,50009,38448,30688,21551,39038,28347,19142,10079,43877,32657,25067,16220,52860,34634,24587,16554,59593,40273,28596,14689,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
