报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),135244,85867,53063,221648,144977,93985,34045,157350,83800,51632,23536,100093,57052,33018,14967,52490,38287,20057,10362,39537,23680,15774,9127,34520,26448,19175,10162,27877,11992,20734,13523,8207,
营业收入(万元),135244,85867,53063,221648,144977,93985,34045,157350,83800,51632,23536,100093,57052,33018,14967,52490,38287,20057,10362,39537,23680,15774,9127,34520,26448,19175,10162,27877,11992,20734,13523,8207,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),112106,70090,46716,178259,123462,79940,28858,124286,68946,43584,21227,88944,52048,30445,14194,49272,37383,19989,10359,38392,23985,15783,8649,29427,23400,16895,8229,23191,9912,17193,11607,6675,
营业成本(万元),48032,31135,26022,100905,65755,42321,12066,74902,36067,24179,13312,62002,32961,18711,8787,30670,23640,11516,6493,24966,14653,9681,5724,19220,15539,11512,5900,15334,6324,11273,7308,4133,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),16761,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1401,924,466,2468,1299,811,370,1714,650,400,159,659,320,171,75,398,166,106,65,173,81,46,17,392,207,122,71,417,225,312,159,97,
销售费用(万元),10420,6852,3498,14149,9406,5918,2646,8021,4868,2689,992,3939,2495,1513,688,3253,2320,1511,601,2860,2040,1411,749,3127,2524,1859,804,1982,807,1372,885,445,
管理费用(万元),12836,19742,10055,38584,28417,18705,8301,29149,20839,12205,5191,17432,12053,7315,3386,12567,8794,5664,2683,9079,5927,3681,1749,5722,4126,2638,1333,4702,2166,3959,2856,1951,
财务费用(万元),11375,6765,3192,12065,8828,5988,2736,6906,4344,2634,914,2488,1834,1098,517,1425,893,541,298,707,452,261,116,332,224,201,122,580,228,105,173,35,
资产减值损失(万元),11281,4672,3484,10089,9757,6196,2739,3595,2178,1477,659,2423,2386,1637,742,958,1570,651,218,607,833,703,294,633,780,563,--,175,163,172,225,14,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-152,-156,-76,34,38,21,18,43,17,15,-11,50,5,-13,-16,0,-39,-27,-19,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,-187,--,-45,--,--,--,-3,--,-18,--,0,--,-17,--,--,--,-27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
