报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),27298,123871,90885,52892,22533,80476,59524,35109,14337,68306,49929,30439,13873,66621,49296,30038,13685,63880,60647,47116,
营业收入(万元),27298,123871,90885,52892,22533,80476,59524,35109,14337,68306,49929,30439,13873,66621,49296,30038,13685,63880,60647,47116,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),24584,111698,78450,45920,19813,71673,51055,30390,12604,56646,40825,25185,12043,54885,40072,24640,11651,54487,50375,42769,
营业成本(万元),20984,91720,66387,38469,16469,55063,40666,23875,9709,44059,32353,20072,9690,45221,32752,20046,9557,47019,43521,35527,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),267,1100,714,452,208,674,287,153,61,314,191,158,33,117,53,36,28,348,418,255,
销售费用(万元),1383,7443,5683,3127,1208,5523,4076,2419,1037,5907,3822,2414,1044,5068,3927,2469,1067,4551,4747,3553,
管理费用(万元),898,3355,2545,1751,827,3262,2530,1538,546,2541,1748,821,437,2064,1623,945,250,1471,1380,3284,
财务费用(万元),1139,4554,3222,2228,1102,4530,3488,2373,998,3667,2584,1589,727,2260,1546,1044,500,1105,405,205,
资产减值损失(万元),-87,3527,-101,-107,--,2621,8,31,252,157,126,131,112,155,172,99,247,-7,-97,-55,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2969,12323,12555,7057,2719,8803,8469,4719,1733,11661,9104,5254,1829,11736,9224,5399,2034,9392,10272,4347,
营业外收入(万元),134,3406,792,562,495,3605,853,524,251,952,336,159,35,479,437,356,79,286,139,108,
营业外支出(万元),67,423,270,170,101,374,238,134,65,329,244,106,47,20,11,9,0,49,69,59,
非流动资产处置损失(万元),--,--,266,167,101,363,133,133,64,208,--,--,--,--,--,--,--,--,--,--,
利润总额(万元),3036,15306,13077,7449,3113,12034,9084,5109,1919,12283,9195,5306,1817,12194,9651,5747,2113,9629,10342,4396,
所得税费用(万元),696,2637,2750,1606,855,3084,2191,971,290,2616,2060,1217,400,2748,2168,1244,521,1937,1942,1140,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2340,12669,10326,5843,2258,8950,6892,4138,1630,9668,7136,4089,1416,9446,7483,4502,1593,7692,8400,3256,
归属于母公司所有者的净利润(万元),2340,12669,10326,5843,2258,8950,6892,4138,1630,9668,7136,4089,1416,9446,7483,4502,1593,7692,8400,3256,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1067,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.02,0.12,0.09,0.05,0.04,0.16,0.13,0.08,0.06,0.4,0.31,0.2,0.07,0.46,0.37,0.22,0.08,0.38,0.41,0.19,
稀释每股收益,0.02,0.12,0.09,0.05,0.04,0.16,0.13,0.08,0.06,0.4,0.31,0.2,0.07,0.46,0.37,0.22,0.08,0.38,0.41,0.19,
