报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),44066,19133,77377,51366,36483,18194,99384,62122,28154,16620,52827,38770,26023,11495,58940,46508,31697,17531,63719,48463,34641,16291,57285,41050,25254,11403,54105,40914,24656,11908,46372,31881,23632,11445,51159,31430,20137,9547,53828,28696,19210,9588,33222,24642,16078,4822,31395,23135,14144,5543,
营业收入(万元),44066,19133,77377,51366,36483,18194,99384,62122,28154,16620,52827,38770,26023,11495,58940,46508,31697,17531,63719,48463,34641,16291,57285,41050,25254,11403,54105,40914,24656,11908,46372,31881,23632,11445,51159,31430,20137,9547,53828,28696,19210,9588,33222,24642,16078,4822,31395,23135,14144,5543,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,
营业总成本(万元),41048,17418,71446,48394,34229,16595,92007,58128,25367,15144,48419,34857,22444,9878,52602,39047,26420,14596,54526,40507,29478,14036,48290,34329,21464,9798,45590,35919,21604,10651,39341,28174,20706,10260,45767,27765,17655,8783,50253,25770,17463,9055,30420,22608,14936,4518,44769,22879,13804,5226,
营业成本(万元),29390,12203,54885,37606,27245,13440,76400,48483,20145,12046,36585,26636,17623,7088,39267,30476,20519,11084,42045,32008,23013,10765,37319,26331,16492,7284,34402,27976,16188,7602,30542,21701,16222,7743,36064,21577,13565,6579,40982,20742,13893,7006,23063,17871,11913,3283,26841,16802,10212,3915,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,--,
