报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,
营业总收入(万元),27539,12864,44375,30688,19172,8352,40405,28081,19455,6490,26885,13465,5760,2348,10097,7484,4400,1831,10687,8559,5398,2175,11376,9133,5569,9812,4872,7841,3914,6358,3254,5146,2700,4081,
营业收入(万元),27539,12864,44375,30688,19172,8352,40405,28081,19455,6490,26885,13465,5760,2348,10097,7484,4400,1831,10687,8559,5398,2175,11376,9133,5569,9812,4872,7841,3914,6358,3254,5146,2700,4081,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),25552,11850,72166,29245,18657,8188,35645,24283,17078,6200,25797,11901,5076,1881,7299,4807,2567,1155,4900,3687,2736,1318,5803,4349,2676,4862,2469,4134,2031,3509,1832,3105,1455,2290,
营业成本(万元),13759,6365,20862,14084,8901,3946,18922,13000,9407,2614,14057,5556,1621,555,2163,1577,938,349,2412,1963,1185,528,2541,1960,1216,2263,1161,1662,868,1455,774,1195,567,984,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),434,112,644,327,259,55,367,90,77,24,107,55,26,11,61,49,34,15,80,64,41,17,58,41,34,72,38,60,30,54,27,51,25,40,
销售费用(万元),4878,2262,8196,5443,3544,1590,5949,4333,2862,1287,3571,2202,1026,493,2088,1407,829,443,1632,1124,727,340,1506,1116,646,1163,543,1101,522,951,503,784,422,596,
管理费用(万元),5506,2666,12516,8314,5402,2422,9674,6750,4562,2254,8412,4438,2350,1016,3589,2264,1220,508,2034,1422,999,469,2037,1427,868,1545,731,1300,575,1106,514,1045,409,678,
财务费用(万元),775,369,2688,915,497,204,543,-13,46,3,-410,-405,11,-195,-666,-515,-471,-158,-1311,-931,-258,-35,-366,-279,-130,-182,-66,-54,-24,-116,-48,9,32,-7,
资产减值损失(万元),198,76,27261,162,54,-29,190,122,125,18,60,55,41,--,63,25,17,--,54,44,43,--,28,84,43,1,63,66,61,60,61,22,--,-0,
公允价值变动收益(万元),-35218,-35218,35218,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,285,
投资收益(万元),35226,35220,1242,1072,1037,--,-397,-326,-201,-90,--,0,--,--,1136,570,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2383,2616,476,
对联营企业和合营企业的投资收益(万元),--,--,--,0,--,--,--,-326,-201,-90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2311,1032,9959,2531,1563,164,4363,3472,2176,201,1087,1564,685,466,3934,3247,1834,676,5787,4872,2662,857,5573,4783,2893,4950,2403,3706,1883,2849,1422,4424,3861,2552,
营业外收入(万元),66,62,91,171,158,63,663,221,212,209,387,1723,1689,18,378,233,207,6,446,83,30,1,228,22,1,170,20,153,28,139,44,163,17,318,
营业外支出(万元),39,38,35,20,16,13,63,13,9,--,1,0,0,--,3,3,2,--,0,0,--,--,--,0,--,0,0,4,3,3,0,20,20,0,
非流动资产处置损失(万元),--,--,--,13,13,12,23,10,9,--,--,0,0,--,1,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
利润总额(万元),2339,1055,10014,2682,1705,214,4963,3680,2379,410,1474,3287,2373,485,4309,3477,2038,681,6232,4955,2692,858,5801,4805,2894,5119,2423,3856,1909,2984,1466,4567,3858,2870,
所得税费用(万元),399,223,5289,218,121,31,148,257,145,43,-74,448,426,76,654,445,295,100,950,719,415,121,856,651,444,768,375,588,286,464,219,675,580,424,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1940,833,4725,2464,1585,184,4815,3423,2234,367,1548,2839,1947,408,3654,3031,1743,581,5282,4236,2278,737,4945,4154,2450,4351,2048,3267,1623,2521,1247,3891,3278,2445,
归属于母公司所有者的净利润(万元),1695,753,3885,2146,1558,139,2360,2060,1226,231,1188,2948,2301,450,3814,3164,1848,617,5426,4344,2352,771,5095,4270,2523,4478,2118,3374,1664,2591,1273,3985,3288,2472,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),245,80,840,319,27,44,2455,1363,1008,137,360,-109,-354,-41,-160,-133,-104,-36,-144,-109,-74,-34,-151,-116,-74,-126,-70,-107,-41,-71,-26,-94,-11,-26,
基本每股收益,0.02,0.01,0.05,0.03,0.02,0,0.03,0.03,0.02,0.01,0.03,0.08,0.13,0.03,0.23,0.19,0.11,0.04,0.33,0.26,0.14,0.08,0.56,0.48,0.31,0.58,0.28,0.44,0.22,0.34,0.17,0.52,0.43,0.51,
稀释每股收益,0.02,0.01,0.05,0.03,0.02,0,0.03,0.03,0.02,0.01,0.03,0.08,0.13,0.03,0.23,0.19,0.11,0.04,0.33,0.26,0.14,0.08,0.56,0.48,0.31,0.58,0.28,0.44,0.22,0.34,0.17,0.52,--,0.51,
