报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-06-30,
营业总收入(万元),139079,609535,459664,326768,176048,602507,446843,316318,165443,615703,455102,288132,136197,260215,176144,119074,66044,256688,192854,129973,65045,286958,221778,156225,81472,279265,206252,134984,65663,259668,197296,136837,65945,186421,134773,90067,49904,321079,257058,163292,83224,242092,175108,119710,56725,244790,120585,
营业收入(万元),139079,609535,459664,326768,176048,602507,446843,316318,165443,615703,455102,288132,136197,260215,176144,119074,66044,256688,192854,129973,65045,286958,221778,156225,81472,279265,206252,134984,65663,259668,197296,136737,65945,186421,134773,90067,49904,321079,257058,163292,83224,242092,175108,119710,56725,244790,120585,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
营业总成本(万元),140977,558305,383276,255236,127248,469942,293438,191490,97785,495832,311921,200693,102284,300580,156698,106266,53692,481506,211246,146993,74282,286259,219491,150996,78481,269885,191687,118493,57493,203614,148313,97304,48370,147367,103187,67870,30296,185344,124734,84295,43131,146451,103117,71251,35110,146382,67328,
营业成本(万元),124322,464369,345641,232276,114668,367020,264945,174425,89539,379905,287887,184728,94290,209545,141586,97320,49616,264064,208896,143882,71159,280256,215471,147565,75948,258638,182317,112767,54609,192758,140428,92098,45625,139166,97544,63977,29041,150528,115722,78008,39953,135626,97754,68329,33241,133330,62093,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
营业税金及附加(万元),1,10,10,10,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
销售费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,--,0,--,0,0,0,0,0,
管理费用(万元),6780,25660,16864,11316,5434,18743,13641,8654,4179,16886,11659,5978,3008,12722,7027,3924,1836,11089,7166,4980,2814,8267,5598,3881,1836,6969,4783,3377,1717,6117,4497,3202,1753,6826,4806,3544,1810,7468,5292,3661,1675,8065,4792,3423,1952,8001,3443,
财务费用(万元),8575,25396,19617,11006,6401,20054,14047,7884,3756,16434,12580,9963,4868,12640,8183,5044,2194,8725,-4800,-1930,322,-2451,-1633,-426,704,4103,4587,2349,1167,4760,3408,2025,1013,1408,837,349,-556,3887,3786,2691,1503,2577,571,-502,-82,4997,1792,
资产减值损失(万元),1300,42870,1144,628,736,64125,805,527,311,82606,-204,25,117,65674,-98,-22,47,197629,-15,60,-14,188,54,-23,-7,175,--,--,--,-21,-21,-21,-21,-33,0,--,--,23461,-66,-66,0,182,0,0,0,54,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,178,179,64,64,1208,1157,561,570,1083,1092,544,568,828,741,259,691,-266,-550,-634,237,812,906,968,409,-715,-1328,-2111,0,-4673,1032,1046,0,771,0,
投资收益(万元),3144,14187,12071,8958,4014,11900,8520,5327,2765,16154,12964,10208,5482,32925,25190,16619,7637,25821,6886,4641,2318,7796,5685,3811,1928,7149,5716,3844,1796,6296,5138,3430,1655,2611,1548,887,339,-3734,-448,-100,-282,-1390,-496,-304,-179,-1012,-142,
对联营企业和合营企业的投资收益(万元),3144,11750,9633,6966,2949,11586,8520,5327,2765,9993,6805,4416,2194,9135,6788,4580,2153,9052,6867,4622,2318,7719,5608,3733,1928,6991,5556,3724,1796,6150,4992,3325,1655,2317,1254,635,339,163,-64,-100,0,-1390,-496,-304,0,-1010,-142,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
营业利润(万元),1246,65427,88458,80490,52814,144464,161925,130155,70423,136025,156145,97647,39395,-7262,44814,29491,20052,-197789,-10349,-11817,-6349,9578,9064,9583,5487,17357,21021,20594,10658,62084,53572,42328,19466,42477,34040,24053,20356,131287,130547,76786,39811,89578,72527,49201,21436,98167,53115,
营业外收入(万元),1,28875,10281,9,5,81874,80356,80129,26,86261,74670,9,0,52547,1012,12,3,391,391,4,3,3490,87,87,112,189,--,--,--,6807,3464,3473,3477,3722,3723,--,--,12254,12165,12160,5993,3868,2941,0,3,37,20,
营业外支出(万元),104,450,1,1,--,546,8,8,1,14115,3653,0,0,17160,10457,1440,352,16439,6892,81,81,120,--,--,--,--,--,--,--,297,223,223,--,29,9,--,--,120,100,100,0,54,54,0,0,0,0,
非流动资产处置损失(万元),--,--,--,--,--,17,8,8,1,13863,3653,0,0,16887,10457,1440,352,16036,6812,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,100,0,--,0,0,0,0,0,
利润总额(万元),1144,93853,98738,80497,52820,225793,242274,210276,70447,208171,227162,97655,39396,28125,35369,28063,19703,-213837,-16850,-11893,-6427,12948,9152,9670,5599,17546,21021,20594,10658,68594,56813,45578,22944,46170,37754,24053,20356,143420,142612,88847,45804,93392,75414,49201,21440,98204,53135,
所得税费用(万元),520,1560,1410,954,493,606,537,315,183,1907,1959,1241,732,5629,4336,2880,1376,4731,3483,2010,720,3890,2477,1486,504,1156,813,467,220,5340,590,410,228,10828,1906,1306,758,15257,1716,1011,670,5199,1207,461,191,7622,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,
净利润(万元),623,92292,97328,79544,52326,225186,241737,209961,70264,206264,225203,96415,38663,22496,31033,25183,18328,-218568,-20333,-13903,-7146,9058,6675,8184,5095,16390,20208,20127,10438,63255,56222,45168,22716,35343,35848,22747,19598,128163,140896,87836,45134,88193,74207,48740,21249,90583,53135,
归属于母公司所有者的净利润(万元),4718,61443,70195,51715,30231,172997,176927,157217,41984,115368,162665,55834,22504,20026,31307,25355,18352,-218352,-20116,-13749,-7087,9107,6780,8272,5223,16252,20016,19908,10303,61580,54884,44183,22365,34312,34943,22083,19085,123312,136874,85483,44160,84847,71555,47003,20495,88251,52032,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
少数股东损益(万元),-4095,30849,27133,27829,22095,52190,64810,52744,28281,90896,62538,40581,16159,2469,-274,-172,-24,-216,-217,-154,-59,-49,-106,-88,-128,139,192,218,135,1674,1338,985,351,1031,905,664,513,4851,4022,2353,974,3346,2652,1737,754,2332,1103,
基本每股收益,0.01,0.12,0.13,0.1,0.06,0.33,0.33,0.3,0.08,0.23,0.34,0.12,0.05,0.04,0.07,0.05,0.04,-0.46,-0.04,-0.03,-0.02,0.02,0.02,0.02,0.02,0.05,0.06,0.06,0.03,0.18,0.16,0.13,0.07,0.1,0.1,0.06,0.06,0.36,0.4,0.25,0,0.25,0.21,0.14,0,0.38,0.23,
稀释每股收益,0.01,0.12,0.13,0.1,0.06,0.33,0.33,0.3,0.08,0.23,0.34,0.12,0.05,0.04,0.07,0.05,0.04,-0.46,-0.04,-0.03,--,0.02,0.02,0.02,0.02,0.05,0.06,0.06,0.03,0.18,0.16,0.13,0.07,--,0.1,0.06,0.06,0.36,0.4,0.25,0,0.25,0.21,0.14,0,0.38,0.23,
