报告日期,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),42465,32244,20321,5777,38085,28702,18077,4519,35369,26429,16671,31257,28476,21180,17248,
营业收入(万元),42465,32244,20321,5777,38085,28702,18077,4519,35369,26429,16671,31257,28476,21180,17248,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),36550,27531,17355,5321,32549,24296,15286,4110,29966,22326,14007,26199,24259,17679,14248,
营业成本(万元),30798,23743,14932,4372,27853,20880,13081,3232,25524,19072,12010,21647,20438,14879,11966,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),111,87,61,45,87,8,3,--,833,626,398,778,693,620,412,
销售费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
管理费用(万元),4851,3570,2191,1129,4199,3028,1970,1017,3854,2940,1717,3395,2862,2010,1687,
财务费用(万元),17,-52,-141,-95,-111,-74,-36,-30,-28,-14,27,-22,-53,21,62,
资产减值损失(万元),773,184,311,-130,521,454,268,-109,-217,-300,-144,401,320,149,121,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5931,4713,2966,456,5537,4406,2791,409,5403,4103,2664,5059,4217,3501,3000,
营业外收入(万元),64,--,--,--,350,0,0,--,93,--,--,--,639,--,1,
营业外支出(万元),1,1,1,--,6,6,--,--,2,--,--,115,212,2,0,
非流动资产处置损失(万元),--,1,1,--,6,6,--,--,--,--,--,--,--,--,--,
利润总额(万元),5995,4712,2965,456,5881,4400,2791,409,5494,4103,2664,4944,4643,3499,3001,
所得税费用(万元),806,628,407,50,789,593,372,42,743,549,361,675,592,496,758,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5189,4085,2558,406,5092,3807,2419,366,4750,3554,2303,4268,4051,3003,2243,
归属于母公司所有者的净利润(万元),5189,4085,2558,406,5092,3807,2419,366,4750,3554,2303,4268,4051,3003,2243,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.31,0.24,0.27,0.04,0.67,0.54,0.35,0.05,0.68,0.5,0.33,0.61,0.58,0.5,--,
稀释每股收益,0.31,0.24,0.27,0.04,0.67,0.54,0.35,0.05,0.68,0.5,0.33,0.61,0.58,0.5,--,
