报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),39162,15864,68083,44602,29630,14232,67012,45018,28938,13899,59649,40034,25392,13799,67211,47339,30127,81253,79848,64436,
营业收入(万元),39162,15864,68083,44602,29630,14232,67012,45018,28938,13899,59649,40034,25392,13799,67211,47339,30127,81253,79848,64436,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),35181,15265,65417,43690,28855,13639,64233,43946,27884,12976,55294,37995,24290,12793,62174,43955,28314,74344,71451,57427,
营业成本(万元),22533,9631,41708,27422,18086,8658,41782,28534,17919,8405,34832,23206,14555,7849,38163,26617,16651,47999,48521,39575,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),404,189,674,405,238,81,509,275,182,104,325,221,175,127,540,416,280,686,503,433,
销售费用(万元),7694,3296,14453,9743,6394,2849,13476,9516,6108,2740,12909,9065,6010,3117,15878,11577,7906,18998,17203,13827,
管理费用(万元),4130,1989,7919,5736,3901,2010,8213,5434,3530,1718,7220,5432,3524,1680,7460,5171,3340,6479,5050,3070,
财务费用(万元),228,115,351,232,109,52,7,25,1,2,-131,-87,-51,-29,-65,-47,-33,-16,164,458,
资产减值损失(万元),192,46,310,152,128,-11,246,163,144,8,139,159,76,48,198,220,171,197,10,63,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),150,78,307,213,153,76,346,322,250,147,263,103,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4406,952,2963,1124,928,668,3126,1394,1303,1070,4618,2142,1102,1006,5037,3384,1813,6909,8397,7010,
营业外收入(万元),17,2,145,59,35,3,204,180,130,72,340,259,122,32,953,473,386,523,1319,207,
营业外支出(万元),0,0,83,74,62,59,9,7,4,3,25,12,4,4,17,13,8,14,21,14,
非流动资产处置损失(万元),--,--,--,7,4,1,9,5,1,1,11,10,4,3,11,10,8,5,8,2,
利润总额(万元),4423,955,3025,1109,901,612,3320,1567,1429,1139,4932,2388,1219,1034,5973,3844,2191,7418,9695,7203,
所得税费用(万元),905,128,711,273,216,186,1172,590,440,306,1208,629,289,264,1452,969,548,1376,1627,1036,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3518,826,2314,836,685,426,2148,976,989,834,3725,1759,931,770,4520,2876,1643,6041,8068,6166,
归属于母公司所有者的净利润(万元),2464,772,2314,836,685,426,2148,976,989,834,3725,1759,931,770,4520,2876,1643,6041,8068,6168,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1054,55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,
基本每股收益,0.12,0.06,0.19,0.07,0.06,0.04,0.18,0.08,0.08,0.07,0.35,0.18,0.1,0.09,0.5,0.32,0.18,0.67,0.9,0.69,
稀释每股收益,0.12,0.06,0.19,0.07,0.06,0.04,0.18,0.08,0.08,0.07,0.35,0.18,0.1,0.09,0.5,0.32,0.18,0.67,0.9,0.69,
