报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),283877,1687634,891193,533690,337442,2467053,1868636,1170450,507779,1267058,670595,400251,160628,761585,316344,144305,65413,593751,256009,154072,75788,444540,162458,63227,21008,200269,153721,38496,9474,162514,151732,80013,72530,237900,136294,71541,16827,141955,117722,101133,52649,416267,321007,186220,55909,137633,10295,8103,2533,
营业收入(万元),32493,838480,351006,222953,189047,1862157,1460937,933562,406192,944049,441592,214951,85929,606247,228972,144305,65413,593751,256009,154072,75788,444540,162458,63227,21008,200269,153721,38496,9474,162514,151732,80013,72530,237900,136294,71541,16827,141955,117722,101133,52649,416267,320914,186157,55909,137633,9971,7888,2416,
利息收入(万元),5434,--,18240,12438,6096,41557,34295,22106,9512,35020,28614,18131,6322,22486,16269,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,0,0,--,0,0,
已赚保费(万元),75525,292130,212174,139339,72181,244799,174424,115538,57836,19844,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,0,0,--,0,0,
手续费及佣金收入(万元),143165,--,195661,120245,56151,274311,153472,99929,46738,208171,166152,122844,50839,107066,71103,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,0,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,92,64,--,0,324,215,118,
营业总成本(万元),250474,1482567,866328,540368,320425,2185267,1604853,1026004,473847,1012485,503478,293877,123685,582798,272644,119664,54697,440872,204501,126390,63848,349780,129704,58378,22481,166593,128946,41333,13768,146117,124352,67484,57711,178463,99375,53298,14804,111861,88899,76809,41550,314320,247431,142847,43834,105916,9712,7373,2737,
营业成本(万元),18776,518736,234636,136080,120096,1089448,814003,511948,254599,489380,171815,90314,38069,263549,98758,62116,29141,267289,113037,64878,31730,191941,64356,26532,9729,97514,75002,19686,6393,86636,78657,42984,37916,127454,67919,36367,10100,75707,61295,52409,29141,244605,195367,123284,37793,91679,7065,5599,1814,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,0,0,--,0,0,
手续费及佣金支出(万元),14207,--,31937,20682,11417,39941,23035,14811,7761,1816,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,0,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,--,0,--,0,0,
