报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),271885,150387,93781,45241,144674,104206,66611,33100,121377,86694,55686,23713,92337,65685,41047,17389,69962,47698,26613,12499,44195,26744,16778,8096,35858,27565,18888,9972,39719,28787,16255,7721,25199,18448,12182,5372,21409,15706,22381,21929,
营业收入(万元),271885,150387,93781,45241,144674,104206,66611,33100,121377,86694,55686,23713,92337,65685,41047,17389,69962,47698,26613,12499,44195,26744,16778,8096,35858,27565,18888,9972,39719,28787,16255,7721,25199,18448,12182,5372,21409,15706,22381,21929,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),246021,139857,89698,43211,123251,95002,59994,29794,107466,75345,47672,20452,79368,56969,35321,14879,63707,43177,24177,11633,41300,24152,14934,7123,30150,22858,15100,7711,27489,19442,10796,4738,18462,13678,9042,4035,16319,11882,18503,17939,
营业成本(万元),196654,111943,71404,34114,101309,80922,51162,25991,88277,61890,38760,16283,62484,44863,27608,11839,53347,36648,21143,9934,36738,21504,13348,6589,27094,20305,13021,6343,23491,16863,9540,4463,15891,11878,7738,3401,13868,10344,16402,15981,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,0,0,
