报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),157830,760109,548812,339685,130745,680042,478346,293177,118767,670174,485300,310275,126369,718291,525689,328481,132567,658020,469222,289401,121857,584495,415312,243374,96113,514515,374120,224528,88276,416522,296127,176507,72217,319425,223710,55084,291717,234510,
营业收入(万元),157830,760109,548812,339685,130745,680042,478346,293177,118767,670174,485300,310275,126369,718291,525689,328481,132567,658020,469222,289401,121857,584495,415312,243374,96113,514515,374120,224528,88276,416522,296127,176507,72217,319425,223710,55084,291717,234510,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业总成本(万元),150192,739339,531273,329546,125638,661006,465288,283378,115482,647224,466378,296182,119563,689987,503352,313303,125563,632043,450151,275027,114325,557078,394959,229209,89090,490743,355917,212145,82130,397653,281637,166252,67163,303763,212431,51991,278078,224409,
营业成本(万元),135083,680412,491519,304057,113253,608745,429514,259818,104096,592187,426635,270251,105867,635628,465009,288596,114051,585778,417516,253806,103762,517200,367183,212205,80586,459655,333619,198489,75701,374542,265891,156142,62342,286458,199863,48339,262815,213287,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业税金及附加(万元),501,2670,1828,1142,433,2253,1029,631,253,1464,1067,684,274,1549,1114,720,287,1418,958,604,273,1225,854,508,206,1069,760,451,172,742,527,328,118,532,398,110,409,450,
销售费用(万元),9302,36133,24382,15740,7620,32562,21964,14532,7072,33540,23444,15258,7796,33655,23279,14669,6942,30325,20893,13360,6570,25600,17184,10333,5033,19571,13635,8484,3937,14796,9955,6106,2993,11250,8025,2192,9197,7305,
管理费用(万元),5078,17343,12029,7802,3920,15046,10569,6879,3104,13804,10045,6822,3383,11863,8061,5374,2589,11047,7709,5108,2568,9968,6628,4195,2016,8053,5678,3382,1602,6206,3589,2209,1036,4498,3004,922,3887,2617,
财务费用(万元),-729,-613,-1229,-812,-673,-671,-392,35,234,2770,2823,1460,953,4388,3351,2057,775,2436,1573,1115,572,2146,1563,793,487,1755,974,282,136,844,720,782,275,705,436,73,1514,571,
资产减值损失(万元),957,3394,2744,1618,1085,3070,2605,1484,723,3459,2364,1707,1290,2903,2538,1887,920,1039,1501,1034,580,939,1545,1175,762,640,1251,1058,582,522,955,685,399,321,705,355,255,179,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
投资收益(万元),4,6438,6036,5768,5695,1301,1005,1001,1000,688,687,687,687,--,--,--,--,-202,-148,-108,-48,-212,-150,-105,-47,-96,--,--,--,--,--,0,0,0,--,0,0,0,
对联营企业和合营企业的投资收益(万元),--,-294,--,--,--,-147,--,--,--,--,--,--,--,--,--,--,--,-202,-148,-108,-48,-212,-150,-105,--,-96,--,--,--,--,--,0,0,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业利润(万元),7699,27318,23762,16082,10801,20337,14064,10800,4285,23638,19609,14780,7493,28304,22336,15178,7004,25775,18923,14265,7485,27205,20204,14060,6977,23676,18203,12383,6146,18869,14489,10255,5055,15662,11279,3094,13639,10102,
营业外收入(万元),196,324,137,83,25,498,409,311,183,1906,726,613,529,1181,111,72,6,155,118,90,1,111,73,72,17,754,822,795,106,175,66,36,2,274,8,0,10,63,
营业外支出(万元),23,159,152,34,15,986,164,139,20,613,567,549,490,81,52,33,18,113,86,47,34,131,116,96,78,59,38,12,10,70,36,10,4,25,7,2,53,2,
非流动资产处置损失(万元),--,--,2,2,2,914,109,108,14,527,522,515,470,19,11,7,2,24,16,0,0,22,17,17,10,16,6,3,3,12,6,4,0,5,0,0,10,0,
利润总额(万元),7872,27482,23747,16131,10811,19849,14309,10972,4449,24931,19768,14844,7532,29405,22396,15217,6992,25817,18955,14308,7452,27185,20161,14035,6916,24370,18987,13165,6243,18974,14519,10281,5053,15911,11280,3092,13596,10162,
所得税费用(万元),2058,8119,5642,3640,2712,5687,3398,2617,1385,6980,4665,3264,1904,7736,4665,2835,1257,6875,4365,3226,1747,6777,4521,3060,1597,6001,4091,2798,1484,4323,3021,2183,1061,3321,2275,614,2725,1755,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
净利润(万元),5814,19363,18105,12492,8098,14163,10910,8355,3063,17952,15103,11580,5628,21669,17731,12383,5735,18942,14590,11082,5705,20408,15640,10975,5319,18369,14895,10367,4758,14651,11499,8099,3991,12590,9005,2478,10870,8407,
归属于母公司所有者的净利润(万元),6229,20062,18946,12927,8346,14338,11461,8507,3440,18138,15427,11527,5997,21169,17505,12002,5862,18269,14669,11066,5657,19684,15314,10985,5326,18396,14919,10378,4764,14662,11499,8099,3991,12590,9005,2478,10870,8407,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
少数股东损益(万元),-415,-700,-841,-436,-247,-176,-551,-152,-376,-186,-323,53,-369,500,226,380,-127,672,-79,16,48,724,326,-10,-7,-27,-23,-11,-6,-11,--,--,0,0,--,0,0,0,
基本每股收益,0.11,0.37,0.35,0.24,0.15,0.27,0.22,0.17,0.07,0.39,0.33,0.25,0.26,0.91,0.75,0.52,0.25,0.79,0.63,0.48,0.24,0.85,0.66,0.47,0.23,0.79,0.64,0.45,0.41,1.44,1.19,0.93,0.46,1.45,1.04,0.28,1.32,1.21,
稀释每股收益,0.11,0.37,0.35,0.24,0.15,0.27,0.22,0.17,0.07,0.39,0.33,0.25,0.26,0.91,0.75,0.52,0.25,0.79,0.63,0.48,0.24,0.85,0.66,0.47,0.23,0.79,0.64,0.45,0.41,1.44,1.19,0.93,0.46,1.45,1.04,0.28,1.32,1.21,
