报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),98289,58252,24181,98022,69228,43374,19218,71649,51117,31282,56330,40936,31815,21184,
营业收入(万元),98289,58252,24181,98022,69228,43374,19218,71649,51117,31282,56330,40936,31815,21184,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),63275,38170,17335,58553,40351,26794,13129,40417,29035,18955,33034,27487,21247,14372,
营业成本(万元),31809,17717,7173,27462,19062,12189,5394,19512,13511,6681,15170,12041,9183,5990,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1278,786,295,1596,986,663,304,947,644,368,662,476,418,270,
销售费用(万元),15391,10172,5607,14690,10482,7580,4484,10880,8262,7515,8273,6948,5308,3648,
管理费用(万元),14306,9332,4349,15089,10063,6531,3138,9258,6668,4455,8869,7795,6253,4385,
财务费用(万元),157,88,10,-579,-423,-255,-80,-391,-250,-133,-138,7,10,3,
资产减值损失(万元),335,75,-99,295,182,87,-109,212,200,69,199,220,75,77,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1665,1297,508,-27,-145,-83,-32,-28,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),36680,21380,7354,39443,28732,16497,6056,31203,22082,12328,23295,13450,10567,6812,
营业外收入(万元),789,565,385,1459,837,685,140,1307,981,334,1053,1071,1093,420,
营业外支出(万元),19,9,8,123,66,53,17,28,21,13,154,70,38,52,
非流动资产处置损失(万元),12,7,6,77,44,36,1,18,17,--,111,40,--,--,
利润总额(万元),37450,21936,7730,40778,29503,17129,6179,32482,23042,12649,24194,14451,11622,7180,
所得税费用(万元),5012,2793,990,5803,4020,2355,752,4679,3288,1748,3372,2043,2010,1009,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),32437,19143,6741,34976,25483,14774,5426,27803,19755,10901,20822,12408,9612,6172,
归属于母公司所有者的净利润(万元),32362,19143,6741,34976,25483,14774,5426,27803,19755,10901,20822,12408,9612,6115,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),76,--,--,--,--,--,--,--,--,--,--,--,--,56,
基本每股收益,0.77,0.46,0.16,0.89,0.67,0.39,0.14,0.74,0.52,0.29,0.55,0.33,0.6,--,
稀释每股收益,0.77,0.46,0.16,0.89,0.67,0.39,0.14,0.74,0.52,0.29,0.55,0.33,0.6,--,
