报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),339871,240135,86385,785158,450480,227892,87589,925719,582600,395780,172262,711398,391938,202723,83346,361198,275740,156163,67295,321671,251941,156009,65438,286838,186050,128496,65343,260351,180159,110744,45797,200756,135050,90466,40014,145251,100370,50077,19482,171021,128553,68316,28475,140539,92340,51319,25403,103103,77413,44141,16440,
营业收入(万元),339871,240135,86385,785158,450480,227892,87589,925719,582600,395780,172262,711398,391938,202723,83346,361198,275740,156163,67295,321671,251941,156009,65438,286838,186050,128496,65343,260351,180159,110744,45797,200756,135050,90466,40014,145251,100370,50077,19482,171021,128553,68316,28475,140539,90983,50127,25403,103103,75963,42804,15732,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,1357,1192,--,0,1450,1337,708,
营业总成本(万元),339476,240874,88801,769153,441396,225734,86524,840234,529141,361684,156730,663338,370602,197887,82733,351862,266795,155440,67839,312575,242272,150808,64032,281440,182716,125426,63725,254536,175527,107752,44720,196514,132199,88607,39408,143414,99430,50908,19476,168701,126007,66879,28034,137908,89958,50422,24973,101276,76561,43451,16271,
营业成本(万元),287043,205111,75157,671311,385369,192449,74666,731246,460262,311477,134021,570569,322372,170053,71728,306473,231897,133144,57940,268926,207880,129552,55005,244304,159231,110456,56398,221629,153392,93599,38688,173151,116176,77484,34171,125446,87400,43703,16707,151767,112713,59538,24565,123953,79757,43658,21855,90137,66711,37664,13920,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
