报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,
营业总收入(万元),48880,200367,150754,107879,50098,232680,168147,115428,47942,171657,129869,87548,38535,127000,80625,60468,23511,128543,92636,59727,26113,106293,81798,57858,28461,111824,72136,50293,23962,77614,58191,45850,26537,72294,52909,32914,19518,62358,47906,37122,21626,94665,80872,70051,10054,37316,25736,16326,
营业收入(万元),48880,200367,150754,107879,50098,232680,168147,115428,47942,171657,129869,87548,38535,127000,80625,60468,23511,128543,92636,59727,26113,106293,81798,57858,28461,111824,72136,50293,23962,77614,58191,45850,26537,72294,52909,32914,19518,62358,47906,37122,21626,94665,80872,70051,10054,37316,25736,16326,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),39992,156580,123019,86392,40561,206899,144903,100459,41916,174177,127060,84953,38403,123634,83064,60496,24083,125645,89736,56959,25344,105931,82650,58463,27885,113662,71616,49272,23198,81085,56083,42656,24104,67046,47944,29837,17736,62868,46806,34852,19491,88990,75558,63537,12443,44044,30979,19671,
营业成本(万元),32539,122889,98442,71761,34278,164657,114987,80141,33994,132142,100114,67752,30392,99885,68698,50532,19578,109620,77712,48932,20907,92691,72191,50978,24294,96810,60021,40695,18749,64263,43972,32927,19403,55575,40207,24552,14404,51431,38181,28259,15759,69831,59677,50851,7814,31103,21968,13622,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,
