报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),3314,14994,10026,6641,3050,15772,10347,6973,2820,18547,13369,9817,4684,20182,12670,3890,22742,19369,17600,
营业收入(万元),3314,14994,10026,6641,3050,15772,10347,6973,2820,18547,13369,9817,4684,20182,12670,3890,22742,19369,17600,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),3079,13096,9313,6197,3089,13557,9552,6517,2914,15550,11337,7904,3831,17170,12861,3795,17423,15131,13669,
营业成本(万元),2352,8568,6212,4095,2005,8605,6403,4275,2118,10455,8164,5650,2922,12319,9431,2784,12929,10748,9318,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),23,170,103,79,20,125,50,35,15,137,100,67,32,138,79,25,437,982,940,
销售费用(万元),135,424,337,222,103,503,399,250,106,551,348,227,117,623,476,144,689,602,273,
管理费用(万元),524,2294,1601,1092,485,2125,1654,1101,514,2450,1575,1067,576,2770,2154,791,2984,2510,2910,
财务费用(万元),16,112,75,30,11,216,195,136,79,474,343,203,82,306,230,53,54,45,75,
资产减值损失(万元),29,1529,985,678,466,1982,851,721,82,1482,808,689,101,1014,491,--,330,245,152,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,25,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),235,2088,713,444,-40,2215,795,456,-93,2997,2031,1912,853,3012,-191,94,5319,4245,3956,
营业外收入(万元),0,362,79,78,52,125,20,14,12,257,32,20,--,130,72,8,68,20,29,
营业外支出(万元),--,2,4,1,1,3,3,1,--,85,83,83,42,64,2,1,98,32,38,
非流动资产处置损失(万元),--,--,2,1,1,2,2,0,--,23,21,21,7,3,2,1,8,18,21,
利润总额(万元),235,2448,789,521,11,2337,812,470,-82,3169,1980,1849,811,3078,-121,101,5288,4234,3947,
所得税费用(万元),42,387,112,84,-18,354,116,82,-0,485,291,281,83,512,5,4,932,680,696,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),193,2061,676,437,29,1983,696,387,-82,2685,1689,1568,728,2566,-126,97,4357,3554,3251,
归属于母公司所有者的净利润(万元),193,2061,676,437,79,2016,730,379,-99,2680,1713,1552,763,2561,-131,109,4231,3537,3226,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,-50,-33,-34,9,17,5,-24,16,-35,5,6,-13,126,17,25,
基本每股收益,0.02,0.25,0.08,0.05,0.01,0.24,0.09,0.05,-0.01,0.43,0.27,0.25,0.12,0.41,-0.02,0.02,0.68,0.57,0.52,
稀释每股收益,0.02,0.25,0.08,0.05,0.01,0.24,0.09,0.05,-0.01,0.43,0.27,0.25,0.12,0.41,-0.02,0.02,0.68,0.57,0.52,
