报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),112580,68581,40495,16859,93602,51685,36267,17060,77994,36446,23898,6035,54428,30383,22602,8791,51576,28449,17471,6022,32795,17954,12877,6075,27991,20077,12828,4513,27760,17831,12787,3549,21384,14734,9799,13152,9436,9163,6044,
营业收入(万元),112580,68581,40495,16859,93602,51685,36267,17060,77994,36446,23898,6035,54428,30383,22602,8791,51576,28449,17471,6022,32795,17954,12877,6075,27991,20077,12828,4513,27760,17831,12787,3549,21384,14734,9799,13152,9436,9163,6044,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),230332,60848,36542,14241,81517,38358,25373,10679,49631,22713,15172,4972,36373,19480,16081,5616,38179,20983,14473,5451,30644,16998,11651,5399,25104,17656,10709,4029,23311,14002,9923,3113,17551,11531,7786,10595,7601,7142,4105,
营业成本(万元),69078,39090,22789,7490,43953,19725,13136,4686,30044,12437,9306,2006,23577,10588,9570,2551,28144,14942,10965,4055,23420,11474,8091,3541,19276,13648,8437,2942,19922,11640,8595,2308,14379,9525,6512,7876,5625,5561,3420,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),14022,10134,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),337,231,178,89,551,450,223,90,353,104,59,20,155,91,66,38,106,50,21,3,258,135,177,41,219,128,83,25,253,149,120,33,221,126,107,133,85,107,89,
销售费用(万元),6861,4340,2841,1440,6474,5028,3457,1679,6372,3911,2360,1171,4198,2914,2130,987,4372,3063,1874,871,4052,3230,1931,1104,3399,2216,1209,579,1980,1247,736,326,1416,917,492,1267,971,818,361,
管理费用(万元),10435,7614,11252,5443,21422,14239,9164,4433,11905,6373,3572,1886,7444,5193,3365,1827,5262,3260,1803,624,3259,2519,1616,845,2716,2066,1264,657,1841,1340,874,507,1468,941,645,1161,806,657,476,
财务费用(万元),-707,-743,-683,-129,-1479,-1065,-514,-267,-801,-287,-207,-120,-760,-407,-105,-37,-533,-385,-288,-131,-841,-577,-424,-213,-752,-440,-301,-187,-846,-471,-453,-111,-40,-17,-7,-29,-23,-11,-5,
资产减值损失(万元),130307,183,165,-92,10597,-19,-92,58,1758,176,81,7,1759,1102,1056,250,828,53,98,30,496,219,260,81,246,38,18,15,161,98,51,51,106,39,36,186,138,10,-235,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
