报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),43878,191682,135603,91717,46165,172488,119528,78599,45124,132784,98776,72648,42458,155556,111020,79075,38886,125869,91962,63409,29861,102112,78724,53026,25459,82186,54533,36487,17339,64887,48755,33513,15770,48062,36710,23981,30807,21345,21625,16722,
营业收入(万元),43878,191682,135603,91717,46165,172488,119528,78599,45124,132784,98776,72648,42458,155556,111020,79075,38886,125869,91962,63409,29861,102112,78724,53026,25459,82186,54533,36487,17339,64887,48755,33513,15770,48062,36710,23981,30807,21345,21625,16722,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),42676,186241,131192,87310,44226,159107,107122,69426,38034,109839,79046,57739,32540,113048,81006,55903,26713,87298,63418,43031,20167,69883,53240,35184,17634,55842,35696,23434,11242,40152,30017,20933,10029,32288,24525,16170,22303,15845,16171,12356,
营业成本(万元),28533,132742,92836,61213,30169,112855,74910,47931,27970,77325,54563,41166,23559,86519,59335,41771,20130,65299,47186,32677,15499,53223,40611,26609,13475,44556,28194,18531,8623,33315,25132,17409,8340,24838,19257,12493,16972,12289,12851,10428,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
