报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),820799,3814277,3594033,2077936,1031481,4093702,3815695,2303707,1066771,4915976,3735051,2134905,789616,3959489,3863049,2496800,1242612,6323767,4900500,3524983,1697171,8132856,7161695,4781289,2232702,9540759,7489471,5225764,2164831,6976057,4116814,2515131,1066610,3864418,2518289,1626046,739908,2100628,173221,114018,36877,276803,173443,113908,52143,292703,206620,130149,42124,198115,168702,112415,42571,
营业收入(万元),820799,3814277,3594033,2077936,1031481,4093702,3815695,2303707,1066771,4915976,3735051,2134905,789616,3959489,3863049,2496800,1242612,6323767,4900500,3524983,1697171,8132856,7161695,4781289,2232702,9540759,7489471,5225764,2164831,6976057,4116814,2515131,1066610,3864418,2518289,1626046,739908,2100628,173221,114018,36877,276803,173443,113908,52143,292703,201136,126335,42124,198115,164221,108930,42571,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5484,3814,--,--,4481,3485,--,
营业总成本(万元),757344,3528680,3371000,1966075,1000506,4054993,3688315,2231819,1046837,5020901,3767659,2170288,790119,4159907,3852389,2482237,1233883,6463392,4854639,3490392,1678911,8016609,7056104,4698578,2178385,9308630,7297236,5074990,2087705,6731395,3905749,2389892,1012090,3664686,2367396,1533215,707309,1963111,172113,113187,36405,276359,172124,112934,51669,291992,204547,128933,41563,196112,164536,109713,41186,
营业成本(万元),666155,3050211,3061099,1795014,923247,3502538,3453599,2083650,987027,4540304,3582571,2049960,732336,3722956,3649527,2345122,1169908,6009321,4672876,3365896,1622170,7719116,6865604,4577700,2119350,8983140,7078510,4926870,2027259,6461177,3742083,2283374,968456,3513012,2268655,1473575,678006,1868580,160312,105825,33844,258195,159027,104195,47961,277589,185757,116814,38812,184761,151569,100329,38792,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11535,--,18883,11441,6390,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
研发费用(万元),1051,9301,6333,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
