报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),358886,214523,79377,402600,273463,164603,62185,308773,191224,117515,74193,
营业收入(万元),358886,214523,79377,402600,273463,164603,62185,308773,191224,117515,74193,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),337484,207366,85096,371395,259145,161314,69840,293734,176510,103886,65098,
营业成本(万元),195942,116915,44274,216640,146787,88709,34665,169963,105508,62268,36381,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),3682,2356,900,4331,2603,1621,548,2801,1755,1062,734,
销售费用(万元),104665,66981,29349,112443,82955,54202,26163,92497,48935,27254,18740,
管理费用(万元),32727,20738,10271,37184,26206,16302,8224,27947,20049,13053,9010,
财务费用(万元),-244,-180,-18,295,171,100,44,257,141,107,67,
资产减值损失(万元),713,557,319,502,423,381,196,270,121,142,166,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1469,132,61,251,91,73,43,266,230,--,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),23624,7494,-5659,31456,14410,3363,-7612,15305,14944,13629,9095,
营业外收入(万元),2388,904,44,1447,869,592,112,1193,1620,818,537,
营业外支出(万元),532,225,106,752,402,306,181,310,318,67,31,
非流动资产处置损失(万元),120,43,40,148,123,117,90,73,182,24,27,
利润总额(万元),25481,8172,-5721,32151,14876,3649,-7680,16188,16246,14380,9602,
所得税费用(万元),4904,1585,-1064,6600,3037,749,-1629,2234,3233,2698,1998,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),20577,6587,-4657,25551,11838,2900,-6051,13953,13013,11682,7604,
归属于母公司所有者的净利润(万元),20577,6587,-4657,25551,11838,2900,-6051,13953,13013,11682,7604,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,2.06,0.7,-0.57,3.15,1.46,0.36,-0.75,1.72,1.61,1.44,0.94,
稀释每股收益,2.06,0.7,-0.57,3.15,1.46,0.36,-0.75,1.72,1.61,1.44,0.94,
