报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),10218,7792,1706,16573,10850,8097,1497,14852,8796,17930,20879,19349,8221,
营业收入(万元),10218,7792,1706,16573,10850,8097,1497,14852,8796,17930,20879,19349,8221,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),7215,5693,1541,11484,7810,5548,1288,10462,5455,11369,13599,12247,5506,
营业成本(万元),4527,3569,970,7400,5125,3695,653,6701,3413,7659,9599,7986,3841,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),127,98,14,220,126,93,14,175,114,223,348,293,147,
销售费用(万元),1335,963,337,1612,1035,723,266,1431,814,1333,1414,1661,450,
管理费用(万元),2254,1488,542,2258,1447,970,428,2206,1148,2301,2090,2304,1004,
财务费用(万元),-964,-508,-236,-152,-114,-83,-64,-201,-187,-145,-100,-42,-11,
资产减值损失(万元),-65,83,-86,146,190,151,-9,151,154,-3,249,45,75,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3776,2473,165,5090,3040,2549,209,4390,3341,6561,7280,7102,2714,
营业外收入(万元),425,15,10,1446,1027,453,415,2080,1328,1662,1802,653,353,
营业外支出(万元),0,0,--,--,--,--,--,7,7,0,0,3,1,
非流动资产处置损失(万元),--,--,--,--,--,--,--,6,--,--,--,0,0,
利润总额(万元),4201,2488,175,6536,4067,3002,624,6463,4662,8223,9082,7752,3066,
所得税费用(万元),236,138,-1,358,78,37,27,705,531,1019,1065,943,387,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3965,2350,176,6178,3989,2965,597,5758,4131,7204,8017,6810,2679,
归属于母公司所有者的净利润(万元),3965,2350,176,6178,3989,2965,597,5758,4131,7204,8017,6810,2679,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.55,0.33,0.02,1.09,0.74,0.55,0.11,1.07,0.77,1.34,1.49,1.27,--,
稀释每股收益,0.55,0.33,0.02,1.09,0.74,0.55,0.11,1.07,0.77,1.34,1.49,1.27,--,
